target,target_id,url,loser_id,loser_parsed,loser_was_linked,survivor_id,survivor_parsed_before,survivor_parsed_after
file,9b8cf804-4580-4f93-a319-ccb4910b2c13,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600387,bd054783-3153-4209-8748-05d55e8825b7,ДАКрО-(688-1-18+++688-1-18+++688-1-18),f,bf7a3762-c74f-4d0f-896d-bec476325d5a,"ДАКрО-(688-1-18+++688-1-18+++Notary offices, Kropyvnytsky_688-1-18_14 Apr 1914)",ДАКрО-(688-1-18+++688-1-18+++688-1-18)
file,21a1a2e5-f04c-4b68-85de-de512a877b29,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600389,b8118730-b471-49ca-bff4-dc002ec39e3b,ДАКрО-(688-1-712+++688-1-712+++688-1-712),f,3d7d5b24-83cf-4b56-a00a-5e38b820c5cf,"ДАКрО-(688-1-712+++688-1-712+++Notary offices, Kropyvnytsky_688-1-712_24 Jun 1889–24 Jan 1914)",ДАКрО-(688-1-712+++688-1-712+++688-1-712)
file,0ec31d45-f218-40bf-85cf-9d8318408431,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600393,4b1cd2c7-fb1e-46fb-b5cc-23258859a552,ДАКрО-(688-1-713+++688-1-713+++688-1-713),f,a6151370-b5b2-46ac-803e-e15c3eff30bb,"ДАКрО-(688-1-713+++688-1-713+++Notary offices, Kropyvnytsky_688-1-713_24 Mar 1914)",ДАКрО-(688-1-713+++688-1-713+++688-1-713)
file,0d80a11f-51b9-48f7-9c22-8e96180774d9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600395,6e2a93b0-2ff3-4ddc-b714-a50ce9545a0e,ДАКрО-(688-1-714+++688-1-714+++688-1-714),f,b1902a0d-24ef-410f-b2c4-001d4b4f9e71,"ДАКрО-(688-1-714+++688-1-714+++Notary offices, Kropyvnytsky_688-1-714_16 Jun 1914)",ДАКрО-(688-1-714+++688-1-714+++688-1-714)
file,bfb4c249-640f-4f6b-a428-76f0e8731e56,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600396,26847c73-1519-4560-a4f1-ac5628a54b9f,ДАКрО-(688-1-717+++688-1-717+++688-1-717),f,6e8caba8-d90c-4e08-90ab-d66970fd2233,"ДАКрО-(688-1-717+++688-1-717+++Notary offices, Kropyvnytsky_688-1-717_16 Apr 1914)",ДАКрО-(688-1-717+++688-1-717+++688-1-717)
file,689611ae-ccb8-48cc-aea9-71b43f2d52c3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600401,9f9f8dce-06d2-4ee4-a5b1-0f0da8298ac0,ДАКрО-(688-1-716+++688-1-716+++688-1-716),f,8d25f685-00c2-41e5-a199-2ba76403287b,"ДАКрО-(688-1-716+++688-1-716+++Notary offices, Kropyvnytsky_688-1-716_30 Nov 1913–2 Apr 1914)",ДАКрО-(688-1-716+++688-1-716+++688-1-716)
file,cb2eaed8-a258-47c8-a1b5-1d1a2077c31f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600423,0cc76162-75e7-4a91-bdf0-355bf5164c79,ДАКрО-(688-1-722+++688-1-722+++688-1-722),f,320f001d-e2f6-417f-b2a3-56cc088a45c8,"ДАКрО-(688-1-722+++688-1-722+++Notary offices, Kropyvnytsky_688-1-722_16 Jun 1914)",ДАКрО-(688-1-722+++688-1-722+++688-1-722)
file,70fb259a-712a-4d03-a712-d2d9d073ee93,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600441,775fadad-ecf0-499c-b3b7-e83cdb4127fa,ДАКрО-(688-1-725+++688-1-725+++688-1-725),f,44146103-5638-40b5-ae9d-5d02d90f7cfe,"ДАКрО-(688-1-725+++688-1-725+++Notary offices, Kropyvnytsky_688-1-725_19 Oct 1913–2 May 1914)",ДАКрО-(688-1-725+++688-1-725+++688-1-725)
file,27eee472-4540-4f35-af63-08d79cecf84d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600442,5711e16a-57fc-47e0-9b12-d50723ee81f5,ДАКрО-(688-1-724+++688-1-724+++688-1-724),f,8ae545f3-90be-48fd-920a-e249bf49ac4b,"ДАКрО-(688-1-724+++688-1-724+++Notary offices, Kropyvnytsky_688-1-724_2 Jul 1913–12 Jun 1914)",ДАКрО-(688-1-724+++688-1-724+++688-1-724)
file,d0d7f011-2b38-4f38-a9d1-f4c75895bf57,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600463,284fb9af-b0b4-4879-866a-b59cf6376f40,ДАКрО-(195-1-11а+++195-1-11а+++195-1-11а),f,d2146337-fedc-46c6-b50d-4c4e4dce68cc,"ДАКрО-(195-1-11а+++195-1-11а+++Notary offices, Kropyvnytsky_195-1-11а_2 Jan–31 Dec 1915)",ДАКрО-(195-1-11а+++195-1-11а+++195-1-11а)
file,77cae6c5-1e1f-4095-91d0-c0af2d545b90,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600480,80d38053-96f6-463b-87e8-9075841623f0,ДАКрО-(688-1-84+++688-1-84+++688-1-84),f,933beb59-bfd1-44d9-b7c1-eca71f8e64d8,"ДАКрО-(688-1-84+++688-1-84+++Notary offices, Kropyvnytsky_688-1-84_13 Feb 1913)",ДАКрО-(688-1-84+++688-1-84+++688-1-84)
file,52aee423-daf2-4f46-a07f-f1978f22e40f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600487,6b143bbb-4989-4663-bc8c-d0b190702e9e,ДАКрО-(688-1-86+++688-1-86+++688-1-86),f,4465a905-4a1e-4978-aa14-5b8fd0c0cf65,"ДАКрО-(688-1-86+++688-1-86+++Notary offices, Kropyvnytsky_688-1-86_18 May 1913)",ДАКрО-(688-1-86+++688-1-86+++688-1-86)
file,1ee7a13f-08d0-4ca8-a095-31e450b32f6b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600491,e110583f-6c92-42ae-acf2-85e6951ce7ac,ДАКрО-(688-1-85+++688-1-85+++688-1-85),f,0f0c58c8-1877-4164-82cd-28fc07daea94,"ДАКрО-(688-1-85+++688-1-85+++Notary offices, Kropyvnytsky_688-1-85_27 May 1913)",ДАКрО-(688-1-85+++688-1-85+++688-1-85)
file,dbff7834-f210-4a50-b9e0-4580a9a8c2e0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600494,ee6a90ef-96ee-4a6b-9e25-658f8dc4f1ff,ДАКрО-(688-1-88+++688-1-88+++688-1-88),f,cf11dc4f-2def-4761-96d1-564b501a0483,"ДАКрО-(688-1-88+++688-1-88+++Notary offices, Kropyvnytsky_688-1-88_13 Jul 1913)",ДАКрО-(688-1-88+++688-1-88+++688-1-88)
file,133d9bc1-fe9a-4115-a5fd-48009c34fdf2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600497,634ff6cc-d80d-498a-9522-9159c8240043,ДАКрО-(688-1-87+++688-1-87+++688-1-87),f,5a7730b9-b43a-4db7-8c08-c202ae771ddf,"ДАКрО-(688-1-87+++688-1-87+++Notary offices, Kropyvnytsky_688-1-87_14 Oct 1913)",ДАКрО-(688-1-87+++688-1-87+++688-1-87)
file,5653155e-f81b-4a64-86b3-554b5ba76d84,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607901,c8117d6f-aad8-42bc-a9ed-c50d583a8e91,ДАКрО-(688-1-582+++688-1-582+++688-1-582),f,9dd68b8d-20fe-4055-88e7-1bb6f90b73d2,"ДАКрО-(688-1-582+++688-1-582+++Notary offices, Kropyvnytsky_688-1-582_17 May 1913)",ДАКрО-(688-1-582+++688-1-582+++688-1-582)
file,832a858e-92e1-4442-86f1-6bcc1c4cdbe7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607922,0b265e62-5ae4-4adb-a13a-6782c6b09418,ДАКрО-(688-1-583+++688-1-583+++688-1-583),f,036670b8-dada-4b0d-ad86-02c14efa29f8,"ДАКрО-(688-1-583+++688-1-583+++Notary offices, Kropyvnytsky_688-1-583_12 Mar 1913)",ДАКрО-(688-1-583+++688-1-583+++688-1-583)
file,a37aa879-e5d8-4aa7-b449-f7e0f2f17f20,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607938,a0a9c0da-89ac-442f-ab53-e0bac98d63a7,ДАКрО-(688-1-584+++688-1-584+++688-1-584),f,0cfd4b38-77ac-442c-95b6-118744f303d4,"ДАКрО-(688-1-584+++688-1-584+++Notary offices, Kropyvnytsky_688-1-584_25 Sep 1913)",ДАКрО-(688-1-584+++688-1-584+++688-1-584)
file,af29226b-90c6-4ec2-b27e-1ff0f274ffa9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607950,e4930947-ee94-4594-9bc7-6d1593ecd06a,ДАКрО-(688-1-585+++688-1-585+++688-1-585),f,1164cb7b-cddf-4943-8dd9-5cbba824e4b1,"ДАКрО-(688-1-585+++688-1-585+++Notary offices, Kropyvnytsky_688-1-585_27 Sep 1913)",ДАКрО-(688-1-585+++688-1-585+++688-1-585)
file,b8206380-6f04-4ac5-b87d-ef0fd7796f22,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607968,9ab2f201-d1eb-4df7-b803-333140d9c214,ДАКрО-(688-1-586+++688-1-586+++688-1-586),f,cd8931d5-302d-4e6c-aefe-a87177b1a470,"ДАКрО-(688-1-586+++688-1-586+++Notary offices, Kropyvnytsky_688-1-586_25 Aug 1913)",ДАКрО-(688-1-586+++688-1-586+++688-1-586)
file,d592529b-5337-4206-94ff-0edf89249d51,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607984,33386e55-a97c-40c9-931a-b463df11ee61,ДАКрО-(688-1-587+++688-1-587+++688-1-587),f,346d32d7-b995-4a39-8a8a-ff28da633e94,"ДАКрО-(688-1-587+++688-1-587+++Notary offices, Kropyvnytsky_688-1-587_16 Oct 1913)",ДАКрО-(688-1-587+++688-1-587+++688-1-587)
file,ec5a4e87-e2b9-4ca4-ba05-2cfd5629032a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110607995,e2a0c08c-93c6-43ac-b510-259a2e1c8f03,ДАКрО-(688-1-588+++688-1-588+++688-1-588),f,885eb07f-cdba-4351-90e4-3c9c6d74ad09,"ДАКрО-(688-1-588+++688-1-588+++Notary offices, Kropyvnytsky_688-1-588_16 Oct 1913)",ДАКрО-(688-1-588+++688-1-588+++688-1-588)
file,b829d459-dcc3-4001-a4f2-57c99c8bc765,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608024,846f0dc4-72be-43aa-96d6-9fda1cc92767,ДАКрО-(688-1-589+++688-1-589+++688-1-589),f,b0efb995-076c-4a8b-abca-68a3b3e712d9,"ДАКрО-(688-1-589+++688-1-589+++Notary offices, Kropyvnytsky_688-1-589_19 Nov 1913)",ДАКрО-(688-1-589+++688-1-589+++688-1-589)
file,edcc3ea8-c205-47ae-8e77-a94e3bc1d9e2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608041,71859822-ec6f-496f-bb0c-53441fe8db43,ДАКрО-(688-1-590+++688-1-590+++688-1-590),f,3fd78bed-e623-4df9-b0fd-756257cd1876,"ДАКрО-(688-1-590+++688-1-590+++Notary offices, Kropyvnytsky_688-1-590_18 Sep 1913)",ДАКрО-(688-1-590+++688-1-590+++688-1-590)
file,ed8c9c3d-0a31-4a0d-8a4a-62b9da9933d4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608053,5c129ad6-565c-4c24-aa21-752d1a6958c1,ДАКрО-(688-1-591+++688-1-591+++688-1-591),f,941c18b9-c5cb-4896-85de-06928809d2a0,"ДАКрО-(688-1-591+++688-1-591+++Notary offices, Kropyvnytsky_688-1-591_7 May 1913)",ДАКрО-(688-1-591+++688-1-591+++688-1-591)
file,50284c01-d185-42b4-a03a-d1eb1351f8b9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608063,3d785382-8abc-428d-afac-0c9edc4ad7d3,ДАКрО-(688-1-592+++688-1-592+++688-1-592),f,cf0107eb-461f-4825-a4da-26476ac55f8a,"ДАКрО-(688-1-592+++688-1-592+++Notary offices, Kropyvnytsky_688-1-592_23 Feb 1913)",ДАКрО-(688-1-592+++688-1-592+++688-1-592)
file,2f7d4ed0-159a-4407-8643-963991a0eb12,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608093,d8fb2ebf-6f78-4c57-994e-a6a213831e94,ДАКрО-(688-1-593+++688-1-593+++688-1-593),f,983004a8-e09f-4770-a9c1-8a97d3ec8051,"ДАКрО-(688-1-593+++688-1-593+++Notary offices, Kropyvnytsky_688-1-593_12 Jun 1913)",ДАКрО-(688-1-593+++688-1-593+++688-1-593)
file,c7b86262-fe3f-4a12-86e5-8777a6951ccd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608105,ff42978b-d699-40d1-ba6a-705c673b926f,ДАКрО-(688-1-594+++688-1-594+++688-1-594),f,90c67ac4-831e-467d-9b51-c4482a1b7b76,"ДАКрО-(688-1-594+++688-1-594+++Notary offices, Kropyvnytsky_688-1-594_8 Jun 1913)",ДАКрО-(688-1-594+++688-1-594+++688-1-594)
file,5d9e1bb4-c1d0-46d2-81be-e07a08f49b0e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608117,e49f47e4-7cf2-4b73-80e8-d7da5d3aa0db,ДАКрО-(688-1-595+++688-1-595+++688-1-595),f,23f976db-09bd-48a8-ab5e-2e38051d2f16,"ДАКрО-(688-1-595+++688-1-595+++Notary offices, Kropyvnytsky_688-1-595_28 May 1913)",ДАКрО-(688-1-595+++688-1-595+++688-1-595)
file,cd9be48c-7811-4fa1-8044-b1f48fe6c73b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608129,c7ae4930-d444-4943-98b5-61985168acb8,ДАКрО-(688-1-596+++688-1-596+++688-1-596),f,d9e1cb4e-169f-4a0f-bf84-c67a397a7e96,"ДАКрО-(688-1-596+++688-1-596+++Notary offices, Kropyvnytsky_688-1-596_20 Nov 1913)",ДАКрО-(688-1-596+++688-1-596+++688-1-596)
file,5a89577d-bba7-418f-bda4-becdfa26b393,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608141,617b1f12-f6d7-4765-a393-3dd9c226cc3a,ДАКрО-(688-1-597+++688-1-597+++688-1-597),f,4197b3fc-00b5-4914-8706-d7574126666e,"ДАКрО-(688-1-597+++688-1-597+++Notary offices, Kropyvnytsky_688-1-597_20 Nov 1913)",ДАКрО-(688-1-597+++688-1-597+++688-1-597)
file,2d68a8d3-96bd-47ad-9395-60568a96ae35,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608170,faafcc14-9f34-407a-b613-1a19ac3afcf7,ДАКрО-(688-1-598+++688-1-598+++688-1-598),f,0f193245-0f68-4da2-983d-ea8d6113526b,"ДАКрО-(688-1-598+++688-1-598+++Notary offices, Kropyvnytsky_688-1-598_2 Dec 1913)",ДАКрО-(688-1-598+++688-1-598+++688-1-598)
file,258501ca-6961-44fb-b64e-67fe7488e95d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608186,fde3afb8-a31a-4329-9474-90c04e67afb6,ДАКрО-(688-1-599+++688-1-599+++688-1-599),f,55851493-bbdb-4543-8c7e-691328c7b236,"ДАКрО-(688-1-599+++688-1-599+++Notary offices, Kropyvnytsky_688-1-599_2 Jul 1913)",ДАКрО-(688-1-599+++688-1-599+++688-1-599)
file,91cf0715-c828-4368-8952-cad24f1e74cd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608205,df5a65cd-05c1-4461-aa3f-ffe917a46a48,ДАКрО-(688-1-600+++688-1-600+++688-1-600),f,6ec99a42-bae0-4b06-adf8-e3992ef1cf49,"ДАКрО-(688-1-600+++688-1-600+++Notary offices, Kropyvnytsky_688-1-600_17 Jun 1913)",ДАКрО-(688-1-600+++688-1-600+++688-1-600)
file,7a72d319-4a7a-4d21-a186-bfa47da708e4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110608453,7317aa2f-3850-4b4a-b6ba-6c7d03f7e6dc,ДАКрО-(688-2-20+++688-2-20+++688-2-20),f,69d8f3f7-6398-447a-96bd-6b2e948e9536,"ДАКрО-(688-2-20+++688-2-20+++Notary offices, Kropyvnytsky_688-2-20_1913)",ДАКрО-(688-2-20+++688-2-20+++688-2-20)
file,a76ffe99-b999-4986-bdef-23bb6ef8c0cc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110634305,d10075d5-52e4-4584-a5cb-d8c0b1c77d37,ДАКрО-(17-1-4+++17-1-4+++17-1-4),f,cca36fdf-15fa-48c8-8ef7-cd540b8703da,ДАКрО-(17-1-4+++17-1-4+++),ДАКрО-(17-1-4+++17-1-4+++17-1-4)
file,530da4db-2982-496e-bafd-17cc12ef47c1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110634518,fb4c2480-8993-4b87-86d6-5dd015985a05,ДАКрО-(17-1-3+++17-1-3+++17-1-3),f,91ca584f-927f-4e6f-a5b9-f48059e08f0e,ДАКрО-(17-1-3+++17-1-3+++),ДАКрО-(17-1-3+++17-1-3+++17-1-3)
file,16830a98-f1ce-4cbf-818d-f14caa1aef93,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110634592,d1863351-3dfc-4352-b3e6-f833d9250e4d,ДАКрО-(17-1-1+++17-1-1+++17-1-1),f,0ab8037d-2cae-489b-8edd-3174f4ced35d,"ДАКрО-(17-1-1+++17-1-1+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_17-1-1_Jan–Dec 1886)",ДАКрО-(17-1-1+++17-1-1+++17-1-1)
file,e2bff6d1-7ecb-466e-83aa-e22c64faf7f2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110634597,7cdc3144-e782-40ea-ad69-030c08a9702d,ДАКрО-(17-1-2+++17-1-2+++17-1-2),f,120efa8e-81b3-4d53-aa04-8aaaaedf7c5d,"ДАКрО-(17-1-2+++17-1-2+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_17-1-2_22 Jan–22 Dec 1891)",ДАКрО-(17-1-2+++17-1-2+++17-1-2)
file,7af21232-801d-4587-923b-6ac826266919,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110634790,2981ed0a-81cb-49b0-97a4-7db00cced7c8,ДАКрО-(20-1-263+++20-1-263+++20-1-263),f,3f5e859e-880c-4486-9699-169697f628f4,"ДАКрО-(20-1-263+++20-1-263+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_20-1-263_7 Oct 1913–14 Feb 1914)",ДАКрО-(20-1-263+++20-1-263+++20-1-263)
file,09b9784f-c01b-47f6-942e-2bf70cc6ace5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110635232,67755fe0-1e24-4f51-b5a5-1e72e0a2a992,ДАКрО-(20-1-313+++20-1-313+++20-1-313),f,a890283d-8a5e-411b-8bae-8ff13b4500b2,"ДАКрО-(20-1-313+++20-1-313+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_20-1-313_14 Apr–21 May 1914)",ДАКрО-(20-1-313+++20-1-313+++20-1-313)
file,aaa0d893-55cb-46c0-bceb-438312a3646d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110635906,01d60a7c-60eb-410f-afcf-f67bf9ece3f7,ДАКрО-(20-1-440+++20-1-440+++20-1-440),f,785bb0d4-027d-4dad-b580-b0c295c19d57,"ДАКрО-(20-1-440+++20-1-440+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_20-1-440_2 Oct–19 Nov 1914)",ДАКрО-(20-1-440+++20-1-440+++20-1-440)
file,687a70b5-80a8-4d01-8716-6a3dc3779ea1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110636594,b2920203-558a-48d6-9e72-7ff3119d3b5a,ДАКрО-(20-1-396+++20-1-396+++20-1-396),f,71fbb920-a4e0-42e2-a81c-3a05be4ea91c,"ДАКрО-(20-1-396+++20-1-396+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_20-1-396_18 Aug–21 Nov 1914)",ДАКрО-(20-1-396+++20-1-396+++20-1-396)
file,b240eace-b667-4d3d-b6a8-afe626fb91ab,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638507,8b885bda-347f-4d01-8f36-349cdc024a08,ДАКрО-(223-1-22а+++223-1-22а+++223-1-22а),f,60f61de0-8761-4109-b9b5-d52cbe74a0da,"ДАКрО-(223-1-22a+++223-1-22a+++Notary offices, Kropyvnytsky_223-1-22a_Jan - Dec 1895)",ДАКрО-(223-1-22а+++223-1-22а+++223-1-22а)
file,7912a5c6-77ba-4257-a224-761521aa9800,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638540,96ffbfb3-1698-4008-b199-504b94e57b9d,ДАКрО-(223-1-28а+++223-1-28а+++223-1-28а),f,d36cdc8d-622e-40a3-b3e3-d6da5b892775,"ДАКрО-(223-1-28a+++223-1-28a+++Notary offices, Kropyvnytsky_223-1-28a_Jan - Dec 1908)",ДАКрО-(223-1-28а+++223-1-28а+++223-1-28а)
file,80acb8c2-f036-4e45-a448-73f3cd3b3483,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638643,59339c81-a699-4d19-b35e-0463e80da611,ДАКрО-(220-1-49а+++220-1-49а+++220-1-49а),f,fab7a9c4-6edd-450d-bd46-a1a14c4a9f8e,"ДАКрО-(220-1-49a+++220-1-49a+++Notary offices, Kropyvnytsky_220-1-49a_Jan - Dec 1904)",ДАКрО-(220-1-49а+++220-1-49а+++220-1-49а)
file,1ea544ec-1f11-4d95-b2aa-34e1b4e867b0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638701,2f559944-dfe2-4293-b85b-d69d4f1cc847,ДАКрО-(225-1-144а+++225-1-144а+++225-1-144а),f,4dc2f247-a389-4149-b27b-89495b59d2f7,"ДАКрО-(225-1-144a+++225-1-144a+++Notary offices, Kropyvnytsky_225-1-144a_17 Aug 1918)",ДАКрО-(225-1-144а+++225-1-144а+++225-1-144а)
file,fa6e1bc7-c3aa-487e-8bee-2ee04f504e81,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638709,3c0ed323-5026-444f-ab5c-71827a0efc9d,ДАКрО-(225-1-145а+++225-1-145а+++225-1-145а),f,0bb69bef-0eaf-4685-a990-47b0d8bba849,"ДАКрО-(225-1-145a+++225-1-145a+++Notary offices, Kropyvnytsky_225-1-145a_17 Aug 1918)",ДАКрО-(225-1-145а+++225-1-145а+++225-1-145а)
file,45d02cd5-461d-47e9-8bf1-995b7ca58508,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110638738,dab30def-57cd-40e9-995e-bc0c1a1fee23,ДАКрО-(226-1-17а+++226-1-17а+++226-1-17а),f,950420ff-1207-4c8c-bb35-0d8e3df4c68f,"ДАКрО-(226-1-17a+++226-1-17a+++Notary offices, Kropyvnytsky_226-1-17a_Jan - Dec 1885)",ДАКрО-(226-1-17а+++226-1-17а+++226-1-17а)
file,9f9e084a-5439-4c43-813a-7fe8134bf11e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110640049,f34175de-dbe3-472e-a550-4f08b995b37f,ДАКрО-(20-1-419+++20-1-419+++20-1-419),f,139f6bf3-a5c1-4a4d-8cd8-31dd80e63080,"ДАКрО-(20-1-419+++20-1-419+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_20-1-419_12 Sep 1914–21 Dec 1915)",ДАКрО-(20-1-419+++20-1-419+++20-1-419)
file,71807e96-b5bd-4e10-83d8-cfdcb439bdbc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110640231,05e2fdc1-aa78-48c2-b5de-95c04ee9e35b,ДАКрО-(220-1-45а+++220-1-45а+++220-1-45а),f,ec0498dd-57fd-45c5-813e-a49aa51b4388,"ДАКрО-(220-1-45a+++220-1-45a+++Notary offices, Kropyvnytsky_220-1-45a_  Jan-Dec 1904)",ДАКрО-(220-1-45а+++220-1-45а+++220-1-45а)
file,dd46e7f6-800e-42c8-86aa-9767c7466641,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110733324,e770e18c-bc45-4818-8f3b-a6dc28d8cb2a,ДАКрО-(210-1-38+++210-1-38+++210-1-38),f,f89b6911-ec35-46d8-9ba9-960581285772,ДАКрО-(210-1-38+++210-1-38+++210-1-238_1899),ДАКрО-(210-1-38+++210-1-38+++210-1-38)
file,a45ff8d1-6cf9-49fc-82be-c6931a23fd03,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110735723,783f0b83-c9c5-46e1-a0cb-7bc72a5970c7,ДАКрО-(216-1-23б+++216-1-23б+++216-1-23б),f,c241d857-d1fa-41a7-bd16-b0da12b2972d,"ДАКрО-(216-1-23b+++216-1-23b+++Notary offices, Kropyvnytsky_216-1-23b_17 Jun-31 Dec 1896)",ДАКрО-(216-1-23б+++216-1-23б+++216-1-23б)
file,5012655a-8592-4797-b01c-cd5a2716d8ba,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110801640,100f17e5-19ac-48b9-817a-6fb60a0386cb,ДАКрО-(220-1-59а+++220-1-59а+++220-1-59а),f,c432064d-92dc-4b13-b040-1633973af546,"ДАКрО-(220-1-59a+++220-1-59a+++Notary offices, Kropyvnytsky_220-1-59a_1908)",ДАКрО-(220-1-59а+++220-1-59а+++220-1-59а)
file,44cf3b49-680e-42f1-afe5-67d1ff7f58ea,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110807622,55b6057b-27f7-496e-a773-0f85e727c4c5,ДАКрО-(223-1-52а+++223-1-52а+++223-1-52а),f,1a6abbbe-d48e-4e79-a788-5b35e3874592,"ДАКрО-(223-1-52а+++223-1-52а+++Notary offices, Kropyvnytsky_223-1-52а_1907)",ДАКрО-(223-1-52а+++223-1-52а+++223-1-52а)
file,b86b1c6e-1fc4-4eed-bdaa-1745c0c490e9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110808070,7dc150ed-d610-40f2-8ab1-a73ed5b63c52,ДАКрО-(224-1-4а+++224-1-4а+++224-1-4а),f,69bc631c-ba9e-40e1-bc86-410055d86c81,"ДАКрО-(224-1-4а+++224-1-4а+++Notary offices, Kropyvnytsky_224-1-4а_1915)",ДАКрО-(224-1-4а+++224-1-4а+++224-1-4а)
file,db4a9ce4-4eb7-4e7d-88e2-4f0f64914427,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110809854,98a20eda-6464-4c5b-8651-ba588614ba61,ДАКрО-(226-1-16а+++226-1-16а+++226-1-16а),f,8151b958-5b21-4efe-b652-e7b56466cca1,"ДАКрО-(226-1-16a+++226-1-16a+++Notary offices, Kropyvnytsky_226-1-16a_1871)",ДАКрО-(226-1-16а+++226-1-16а+++226-1-16а)
file,b61d85ca-1fb7-4273-ab93-df43199ea2a7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=111017228,71da2c5c-dd70-4632-9b42-a9dc166eaace,ДАКрО-(78-4-123а+++78-4-123а+++78-4-123а),f,279d51a1-04df-4f7d-adfc-6f8bf13f3dae,"ДАКрО-(78-4-123a+++78-4-123a+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_78-4-123a_20 Jan - 30 Nov 1910)",ДАКрО-(78-4-123а+++78-4-123а+++78-4-123а)
