anomaly_id,anomaly_code,base_id,base_code
5c0ed253-e44b-49da-a214-6da366ee1412,ДАПО-П15-2-16406,92447d89-8ef5-4d0d-9b8c-6f83db7a4159,ДАПО-П15-2-1
bb426fe6-bb0b-4e3e-80a9-3435cd0c3f1c,ДАПО-П15-3-148799,ef762c3b-dd40-4ad5-bbbe-b10f8d571ef9,ДАПО-П15-3-14879
bc159297-f7b1-4909-b94f-8145764728bc,ДАПО-П15-3-148807,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
b036b13b-b5c4-4ca8-93a0-4e5f16943c05,ДАПО-П15-3-148806,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
c78bf26f-b3b6-4127-b80f-5186aabb34df,ДАПО-П15-3-148805,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
6558f60b-8763-4c0f-b0c3-58158eb56794,ДАПО-П15-3-148800,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
201b5ea9-3021-42da-9e4a-421ee106a18c,ДАПО-П15-3-148801,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
7d51014e-92e8-4b8f-ad9f-f762a9fe6a1c,ДАПО-П15-3-148804,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
c597d6b9-1afe-44d4-a884-9b3c9a756285,ДАПО-П15-3-148802,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
4eeb6ef1-3050-4d24-9c09-ffe6eb6d894d,ДАПО-П15-3-148803,c89b667b-c5a8-475d-a796-32cab9b45d00,ДАПО-П15-3-14880
fafcb97f-b68d-4888-b649-df10e230c74e,ДАПО-Р3872-1-249304,fcd2ae9e-ab63-4911-8bc8-51f4afbe1627,ДАПО-Р3872-1-249
327bf93a-1665-42b2-be59-9dd8450e26a8,ДАПО-Р9106-7-10571185,0eea9bae-8966-4709-b569-582fab70590c,ДАПО-Р9106-7-1057
d53f3220-dee5-4aa3-9ee4-acb7546b3cc1,ДАПО-Р9106-7-11871324,96dde5c8-450f-4c62-a960-c1aadb621d59,ДАПО-Р9106-7-1187
cf02456a-a9a8-4213-ac0b-e748aab5b8ba,ДАПО-Р9106-7-13251455,b4aaf2d6-8370-4d79-9a59-431b53614158,ДАПО-Р9106-7-1325
be6194e9-ddb4-43de-9bc0-7a69f500d55c,ДАПО-Р9106-7-14561595,7207af93-9349-4bd6-8b2a-beaaed46bcfe,ДАПО-Р9106-7-1456
c35a6a7e-1f3b-4358-9f9c-0684c0d6d82b,ДАПО-Р9106-7-15961732,4ee3817d-6214-49d2-b6c9-29961949200f,ДАПО-Р9106-7-1596
1c99aa85-c6c3-4ff6-9535-1b80ba8b798d,ДАПО-Р9106-7-17331855,3b88b9ed-07c6-487d-8aca-d254c5a26760,ДАПО-Р9106-7-1733
bb70f136-811b-4801-8697-76be1f024044,ДАПО-Р9106-7-18561979,4e4849d0-6ffd-40ee-a127-d999ec8f37e2,ДАПО-Р9106-7-1856
5934adac-2789-4534-8b65-84804dd6af13,ДАПО-Р9106-7-19802137,3212daf1-1028-44fa-8e4f-90961b74e595,ДАПО-Р9106-7-1980
bd652fc4-b17a-4994-a9eb-1f95be34aa56,ДАПО-Р9106-7-21382301,5cf23b42-4fe9-403c-9edc-4b00508dddcf,ДАПО-Р9106-7-2138
cc7b1570-6dda-4891-b16d-c6bb2bf6125b,ДАПО-Р9106-7-23022444,4e210b7a-1baa-41a7-a9b1-5dc611820d77,ДАПО-Р9106-7-2302
04089b9f-8561-4ff6-875d-d4862a97c641,ДАПО-Р9106-7-24452577,151458b4-de06-4ab9-aa1b-85602cbbbb61,ДАПО-Р9106-7-2445
529ac577-41fa-4edf-a945-cbc416d3aa2e,ДАПО-Р9106-7-25782708,025bb20d-d35f-4e70-a8f5-3ca56c2105a4,ДАПО-Р9106-7-2578
87db0e5b-7ddd-43bf-8d8b-59565f99f4f3,ДАПО-Р9106-7-27092824,df8f7a9b-223d-42dd-8d41-4b2cd35c3faa,ДАПО-Р9106-7-2709
c5383689-dcfa-4356-a819-50133703e31c,ДАПО-Р9106-7-28262954,7120c0f3-ea3a-4805-bef0-db19919a931a,ДАПО-Р9106-7-2826
0e0891e3-5699-4017-803e-2fba19ea6b72,ДАПО-Р9106-7-29553104,1775ba0b-bfaa-46a3-a4cb-ef3236e85392,ДАПО-Р9106-7-2955
c4bcac26-ee46-46cb-a187-872563f2f68e,ДАПО-Р9106-7-31053247,318fad08-bec2-4168-8fbb-2ec45744e275,ДАПО-Р9106-7-3105
eca9dad6-af4a-435b-905d-6b8918740d9e,ДАПО-Р9106-7-32483376,af02db71-7489-43be-b449-24930dc5dcec,ДАПО-Р9106-7-3248
dd7eaec1-a813-4187-ac42-f4701c234bbb,ДАПО-Р9106-7-33793517,aab5dbd8-02d7-4d4b-8e47-28830c993186,ДАПО-Р9106-7-3379
e1ae2c35-67f1-488b-a26e-9fd4ae6e1c0a,ДАПО-Р9106-7-35183646,ea0863b4-627b-4a74-8d08-6a9e1d1f6fe4,ДАПО-Р9106-7-3518
767b2997-1fdc-4f10-a488-2d4c30ec46d7,ДАПО-Р9106-7-9091056,60ef1a36-6c48-4b55-b5d6-5662d6f7ce95,ДАПО-Р9106-7-909
6999da73-af5d-43a5-8601-1873a65027bd,ДАС-3-1-714,c6f88f61-d28b-49fe-b5dd-8c85d197dfd8,ДАС-3-1-7
aea0e2a5-a04b-42a7-9d56-e49213f4463f,ДАХеО-137-16-35619,7b0c67dd-ae5d-427c-8610-7e834e21ac9e,ДАХеО-137-16-3
a25ff271-6fbf-4e42-b5e5-a2305bdd7713,ДАХеО-137-28-618,1089df77-e54d-45b4-bc0a-792f49edc74b,ДАХеО-137-28-6
f533e588-7e6c-4407-8458-245c197413a1,ДАХеО-137-4-605,ae3fbde0-01f2-450a-9434-9a94ccbcd3a8,ДАХеО-137-4-6
b0bb9b42-ebfe-4a4a-bb23-32a02fe9341a,ДАХеО-137-6-51579,fade4982-e7e2-4618-9aa7-3e4ad8ca45e0,ДАХеО-137-6-51
fd08ee3e-67ca-4fd4-8658-0b272382bf15,ДАХеО-137-6-51581,fade4982-e7e2-4618-9aa7-3e4ad8ca45e0,ДАХеО-137-6-51
026959e7-a964-42c9-a0e0-23d98c213cd9,ДАХеО-137-8-40592,1abd1cc4-c813-49f7-ad50-d14654936e79,ДАХеО-137-8-4
751f2592-3c73-474f-8dc0-750ef65496bc,ДАХеО-137-8-591,238ad9ad-4d29-46f2-8047-2d520d7717a6,ДАХеО-137-8-5
fcd8f53d-3645-4c4a-91ad-4f6386b7a041,ДАХеО-207-1-262604,15695468-528b-4da3-85a1-f9aed8ac8cc2,ДАХеО-207-1-262
3cd31410-4d9a-49c8-9ce1-3f48349f12dd,ДАХеО-259-16-524,b5b9c170-4f58-4ffa-90cc-24e3d81e2236,ДАХеО-259-16-5
24e4b4de-802d-4d11-9f7b-128529203f2d,ДАХеО-316-1-263265,ab0afbc6-8f4c-49f3-81aa-e4abd006c541,ДАХеО-316-1-26
b6271dc7-2c95-4c09-8b6e-decaa5675d99,ДАХеО-316-1-447565,87d290aa-619b-4cee-a75f-bfa0c85044ff,ДАХеО-316-1-44
d99de99a-77b8-4bd5-96f5-8c6f32c5d57f,ДАХеО-316-1-459552,d823f19e-86b0-4632-9f58-1dc744079a4a,ДАХеО-316-1-45
a317a73b-5189-4277-8659-69600734e883,ДАХеО-316-5-33564,10560191-3e0c-4139-8416-beb537a8129e,ДАХеО-316-5-3
e690e1c0-37f3-49e3-a5b8-1a7b2521dfd4,ДАХеО-316-7-558,35076588-aaf7-407d-be33-6c5e18cc1fc8,ДАХеО-316-7-5
b1a01fe7-221f-4f07-bc2b-601df8fdd609,ДАХмО-18-1-1921698,844a465c-6882-44e7-a490-4d9c89cce2ee,ДАХмО-18-1-192
94637bf9-f916-47e0-ae72-8024e95bd1dc,ДАХмО-18-1-1939416,41f0f73e-cf22-479e-85f2-7e3959a2d8ee,ДАХмО-18-1-193
77306ee9-bcc5-4281-a1fb-7b61ef2122ea,ДАХмО-244-1-785,4c42f856-d368-476c-a731-8c767cb9e8ca,ДАХмО-244-1-7
d37fc861-6864-4460-b6f6-0ab8bc058347,ДАХмО-315-1-12477578,1ae9294e-3bbd-45c9-8d87-c0e1dd78b058,ДАХмО-315-1-1247
ab443d22-baf3-45e3-9e08-3b19806ec990,ДАХмО-315-1-12495273,eb71d593-1f82-4011-9de7-744fcb60ef77,ДАХмО-315-1-1249
38495468-ae85-4b77-8c16-85859ad33c8b,ДАХмО-315-1-12538217,67b00e93-f8ce-49fb-90a7-2e563e143fc0,ДАХмО-315-1-1253
bb5f9c50-d978-4aa4-bb47-dead401b0125,ДАХмО-315-1-12598555,03c8c038-6ecc-4bc1-8079-3f6a4c3e4336,ДАХмО-315-1-1259
2388e582-2ad2-4323-bda0-9ad222226fac,ДАХмО-315-1-12634224,a49057d3-0fe9-4dfe-adde-601e86291550,ДАХмО-315-1-1263
53cd8ac4-6cc8-42ef-ac1a-ed52ec0598e5,ДАХмО-315-1-12636236,a49057d3-0fe9-4dfe-adde-601e86291550,ДАХмО-315-1-1263
6f8c5f60-5a60-4a88-ad74-781434650147,ДАХмО-315-1-12671120,cb6a20f2-d9d0-4857-bfbb-4a58a1922922,ДАХмО-315-1-1267
c3a6af8b-1703-44b1-9685-46dbf8b53e94,ДАХмО-315-1-12680143,0165e4ec-cb4a-4c9f-b593-8f69958b7aac,ДАХмО-315-1-1268
d975de12-2d3d-470e-b461-3ad07e924177,ДАХмО-315-1-12680147,0165e4ec-cb4a-4c9f-b593-8f69958b7aac,ДАХмО-315-1-1268
e1b168d3-29b3-4797-9436-017b57460d43,ДАХмО-315-1-12680156,0165e4ec-cb4a-4c9f-b593-8f69958b7aac,ДАХмО-315-1-1268
d4c4f347-ba61-4aed-9c86-7a3e7dc7bb50,ДАХмО-315-1-12681141,0165e4ec-cb4a-4c9f-b593-8f69958b7aac,ДАХмО-315-1-1268
0ba95893-846f-4ddd-986f-6433b90f01fd,ДАХмО-315-1-12683235,0165e4ec-cb4a-4c9f-b593-8f69958b7aac,ДАХмО-315-1-1268
f4881f59-b6e6-4d15-81f1-9f4ee247ba93,ДАХмО-315-1-12718528,b5691814-b8a5-4bfe-8f6b-4409f24a2e19,ДАХмО-315-1-1271
d06af6ba-7071-4353-ac93-5c57017eeab3,ДАХмО-315-1-12777564,9c77d883-01ce-4b12-93e3-90154be36704,ДАХмО-315-1-1277
f7227e0c-98e7-42e1-a6c4-9a18588ec3b1,ДАХмО-315-1-12779562,9c77d883-01ce-4b12-93e3-90154be36704,ДАХмО-315-1-1277
5169ec98-37f0-4478-9a72-dce3bbeb03b2,ДАХмО-315-1-12796110,c0c5c17b-1370-4183-aa66-df489b6beeab,ДАХмО-315-1-1279
f383e6b3-f68e-4822-bdb4-fcf693392a63,ДАХмО-315-1-12819537,8c27e3fa-9b9b-4bda-8809-59fc44b325b9,ДАХмО-315-1-1281
91d21ca6-1218-46ca-8f78-72b53f2f535b,ДАХмО-315-1-12822726,283cedac-0d09-4a7f-8a81-07d7cf1ed651,ДАХмО-315-1-1282
bd9958ac-4e3d-4ede-8248-85a7d48ada41,ДАХмО-315-1-12822763,283cedac-0d09-4a7f-8a81-07d7cf1ed651,ДАХмО-315-1-1282
a4a486b9-0c51-48e7-bd71-2b95462bc518,ДАХмО-315-1-12823719,283cedac-0d09-4a7f-8a81-07d7cf1ed651,ДАХмО-315-1-1282
0dfba684-647d-439f-b26f-4833e20fe79f,ДАХмО-315-1-12834634,075f85e5-f23b-48e9-867a-2f2766cd791a,ДАХмО-315-1-1283
11cdde10-91b7-467d-bb23-7d0162036a43,ДАХмО-315-1-12833649,075f85e5-f23b-48e9-867a-2f2766cd791a,ДАХмО-315-1-1283
1c278c9c-bbb6-432a-99f1-17b662a772d6,ДАХмО-315-1-12833654,075f85e5-f23b-48e9-867a-2f2766cd791a,ДАХмО-315-1-1283
732de7df-679e-4f85-9f2d-b93f01a3c1e7,ДАХмО-315-1-12856571,437ccb28-f883-4a7d-9c3b-c28d8e19f94e,ДАХмО-315-1-1285
da678409-d581-41a9-a3af-76440c31a6e7,ДАХмО-315-1-12880553,c11ad62f-31c3-4a8f-bc13-5cf6d23f6d52,ДАХмО-315-1-1288
663cd36b-3ea5-44f1-a485-d67bfcb7c2bc,ДАХмО-315-1-12883123,c11ad62f-31c3-4a8f-bc13-5cf6d23f6d52,ДАХмО-315-1-1288
1f654d3f-fec1-46a2-b641-4a7b0da1c65c,ДАХмО-315-1-12893746,8cffaded-2c23-4762-afcc-e7ffb28ea1f7,ДАХмО-315-1-1289
27f9479a-ed7f-4d96-9cb7-5f32f00f554a,ДАХмО-315-1-81021863,beb12e2f-a39b-4f3b-938c-d2062d5b6099,ДАХмО-315-1-8102
bfaf9802-2c6a-4f91-ba7f-fda0ea33833b,ДАХО-40-105-11971801,87b6ba36-0efa-44c7-a811-bcdf83436f8d,ДАХО-40-105-1197
d928c9b7-1342-4143-a0c5-40a9774fde9d,ДАХО-40-105-12191838,f5ec690b-21f0-4446-be39-4f7a037042f3,ДАХО-40-105-1219
24a4d653-cd3b-42ae-b845-aa10e9b30a9b,ДАХО-40-105-12261852,4cda6972-676d-48e4-bcd3-1f767fc53c48,ДАХО-40-105-1226
1f01fbfe-bc26-4450-8e04-c056aa4ae3f2,ДАХО-40-105-12571862,36edf649-3f8b-4cfb-8099-e35ef4f4599d,ДАХО-40-105-1257
b732e8e4-9ffe-4d74-88b8-3f05953d5a22,ДАХО-40-105-12711866,4bdbef43-7fb6-489c-9126-fa140b0bf4c6,ДАХО-40-105-1271
203767b5-8919-48e7-b118-010d04a0bf24,ДАХО-40-105-12851871,8df0c66f-5d46-45f3-a652-4aab7b5a154a,ДАХО-40-105-1285
10ef0f1b-32a1-47ea-8fcf-968073a3ca32,ДАХО-40-109-4731826,ee1c9f2d-8d05-4c50-a0f3-3849a6a94988,ДАХО-40-109-473
c9ca21a7-b31d-4ce3-8221-f4e751b3efb3,ДАХО-40-109-4751829,47c1e6fc-c830-4c70-a21e-f531ff02eaa2,ДАХО-40-109-475
4a7cbc8b-2623-4167-a792-3a58f59d0f81,ДАХО-40-109-80119,4dd67fde-4c70-4582-bb36-9d52c468bcf7,ДАХО-40-109-80
f6f88419-a6c8-4511-aa40-982567d73c5d,ДАХО-40-110-4441821,46a3678d-68bf-4dff-850f-60262cf7bfae,ДАХО-40-110-444
984e8caf-b179-4fd6-8fc6-02f15db25c1b,ДАХО-40-110-4691832,b1e9f59b-61e6-4d61-ae78-ff955b6eaa75,ДАХО-40-110-469
59f7d2f2-2d83-4482-8544-1a80e25dd664,ДАХО-40-110-4781811,cbe367eb-8d62-4fb0-83e7-04a0b7697f00,ДАХО-40-110-478
243f791c-a50f-4cfa-a86f-2184cdfc809f,ДАХО-40-110-4791817,63e6141a-04f7-4643-b523-7679332a962d,ДАХО-40-110-479
780fa0c3-9af8-4298-9486-f5dad9f40d33,ДАХО-40-110-4801822,2d6bc97f-1374-4571-a789-8477416b7b01,ДАХО-40-110-480
88d8ebeb-5743-409b-b084-2825b9bb274d,ДАХО-40-110-4911830,565f5a3b-37eb-46e7-9405-5ddfd118774b,ДАХО-40-110-491
51d3ce5e-5fab-4994-9ab4-e6a94c28f22b,ДАХО-40-110-5021842,6d4d6931-3ff7-4304-bd42-d34ec82c23c1,ДАХО-40-110-502
d0687550-0ba4-4b97-80dc-2066f7ac45c9,ДАХО-40-110-5081849,4f29dfdf-a39d-4fd7-adf9-1e643dd15218,ДАХО-40-110-508
38836e40-480a-4590-b140-81ebfb4375db,ДАХО-40-110-5141801,a2ca3122-594f-4ad1-bed3-6c678fa9bb25,ДАХО-40-110-514
8dee6075-0cfc-4b47-a046-047435d3a9f4,ДАХО-958-1-118549,85f0ce45-db5e-4e67-8146-fe7fb7915f56,ДАХО-958-1-11
cd66bbbc-52bf-4c6e-9802-22532865702e,ДАХО-Р6452-2-11921194,ca9ed6f8-d129-43ad-bf3f-970d2c99d813,ДАХО-Р6452-2-1192
d126a514-85f6-44b9-b7b5-590502f4a381,ДАХО-Р6452-2-25602563,516e3ee0-9dc4-48c4-87ec-015c08a1160f,ДАХО-Р6452-2-2560
81417856-41e2-4fcd-9286-6db7524768b3,ДАХО-Р6452-4-17861788,dd17972f-3195-48c9-b961-d079165e2bca,ДАХО-Р6452-4-1786
3689bd00-8f20-4467-a58e-2e0ad721cb0b,ДАХО-Р6452-4-44454447,8b4a3c72-9d22-4bdb-9586-5bcc2ac09e6c,ДАХО-Р6452-4-4445
c40c9161-9126-43bb-b233-89485af944c1,ДАЧвО-1245-1-496499,53d7b22a-b0e6-43f7-9778-33b4441cd66e,ДАЧвО-1245-1-49
d324fae3-3391-4a94-a4e8-062ff247f55c,ДАЧвО-1245-7-9093,b16e9064-dd53-4035-af5d-b1da1097d1d5,ДАЧвО-1245-7-90
51e7d4d3-59b0-40f3-bc49-0882f1eeb39e,ДАЧвО-1245-9-177180,290398b5-17b2-4c8e-8012-8d36ea6254b3,ДАЧвО-1245-9-17
87862828-3125-4086-85c0-29ad33d23ab9,ДАЧвО-1245-9-181184,919bbc86-d367-49ee-a421-37ccfd83ae6c,ДАЧвО-1245-9-18
0eb49737-3c73-48f4-b034-85452d8d3fa6,ДАЧвО-1245-9-233235,5866aaca-c7c0-41f4-a446-dce9adfad070,ДАЧвО-1245-9-23
23d3df07-3871-42a6-8915-7a796cf92658,ДАЧвО-1245-9-255257,43e1f2ef-0985-4e60-8f78-5e23e4eb20f2,ДАЧвО-1245-9-25
6d58493b-11ca-4050-901c-7dac7e4c72c5,ДАЧвО-1245-9-251254,43e1f2ef-0985-4e60-8f78-5e23e4eb20f2,ДАЧвО-1245-9-25
b56cbc6d-9962-4681-8fc0-7ce3189a18a1,ДАЧкО-Р5625-1-80452,f55eb7fc-323c-428f-9549-5d9a4024f505,ДАЧкО-Р5625-1-8045
2ed50552-5fd9-411a-8fa5-7137e8dbb42c,ЦДАВО-10-1-1131923,1b28ae6c-1933-4def-ad8f-e4b607108278,ЦДАВО-10-1-113
318d8860-d3dd-4107-8d62-12f05ed9de45,ЦДАВО-4024-1-1907,804b80b5-4cf5-4f60-9bf2-f18656e8a9f6,ЦДАВО-4024-1-1
256a08e9-1b76-4e14-9192-dcacfeb62873,ЦДІАК-127-1012-38661868,de2aa464-dba6-45d4-be74-31b3aa0ed433,ЦДІАК-127-1012-3866
61233fb7-12bc-483c-a193-96ad1dd3b63a,ЦДІАК-127-1012-43824383,8c53d2f1-6a3b-4c02-926e-b8c67ea238e1,ЦДІАК-127-1012-4382
11de4709-bebb-46ba-a5b8-0b5f8fc29810,ЦДІАК-127-1012-44181873,5d2e1d9a-32f5-49c9-a828-75e8754829cb,ЦДІАК-127-1012-4418
ce411e58-c8de-44d8-b0b6-6cf93682115a,ЦДІАК-127-1015-3031820,b146983b-aa91-48e5-ac5d-2ef0cecce643,ЦДІАК-127-1015-303
db89894a-fb9e-424d-a003-e79663947b78,ЦДІАК-127-685-10831882,f2fa2660-3cba-421d-8706-ca52a1e61133,ЦДІАК-127-685-1083
90ed7d34-c473-4fa5-94fb-49754df18fcc,ЦДІАК-127-685-10831880,f2fa2660-3cba-421d-8706-ca52a1e61133,ЦДІАК-127-685-1083
7000d60d-1e1e-400f-aa3a-fca357b75ab9,ЦДІАК-127-685-12941883,5560abe5-4769-471d-a9a2-b211411657f7,ЦДІАК-127-685-1294
bc375857-4ada-4880-b538-57a7ff76c293,ЦДІАК-127-685-12941884,5560abe5-4769-471d-a9a2-b211411657f7,ЦДІАК-127-685-1294
a299b738-8f03-4612-9fc2-4fdf4bda147a,ЦДІАК-127-685-14201884,d7d1572a-3fb6-44b5-836c-39995fd61321,ЦДІАК-127-685-1420
33998c70-95ab-4812-a0f1-c1c21b3cd754,ЦДІАК-127-685-14201883,d7d1572a-3fb6-44b5-836c-39995fd61321,ЦДІАК-127-685-1420
e17d2e78-e798-43c3-8213-82501655018d,ЦДІАК-127-685-7331882,018b15b6-c6d9-4811-9785-cfa2151a79d7,ЦДІАК-127-685-733
5c6a871d-bab4-46ed-8e9c-be5cb72339f0,ЦДІАК-127-685-7331881,018b15b6-c6d9-4811-9785-cfa2151a79d7,ЦДІАК-127-685-733
af6b19eb-a22f-4dfa-b868-588b10b75090,ЦДІАК-127-685-7891882,e30d2dd9-05bb-44d5-b43e-a0a5b5c33816,ЦДІАК-127-685-789
8e84783e-0e9f-44e1-974f-30768cefebee,ЦДІАК-127-685-7891880,e30d2dd9-05bb-44d5-b43e-a0a5b5c33816,ЦДІАК-127-685-789
a0c44c63-5dda-4b74-957f-15cbe96786d4,ЦДІАК-127-699-2831867,67757bdb-6064-4612-9d5a-db1165b7ada3,ЦДІАК-127-699-283
8894630e-84cc-43b4-8927-b459376eaa6a,ЦДІАК-127-699-2831868,67757bdb-6064-4612-9d5a-db1165b7ada3,ЦДІАК-127-699-283
bda67715-7b08-421b-8931-91a6313076c3,ЦДІАК-127-699-8841894,d2bdb558-9707-4388-8633-9187a54573d0,ЦДІАК-127-699-884
6a9124b9-844e-49df-a76a-08450062f281,ЦДІАК-127-798-6091908,ff2f9884-f1cc-4179-a675-02d86ad130d8,ЦДІАК-127-798-609
a6b0a32e-8abd-42a1-bb57-f7160439e182,ЦДІАК-127-798-6101908,e7745af0-990b-4f4a-87b5-4e5b3d0383f2,ЦДІАК-127-798-610
3d46900e-ea3d-4813-bb47-5ecd26975c04,ЦДІАК-127-850-3611878,62d40042-ded8-4886-8208-527f704d00a1,ЦДІАК-127-850-361
13853e5d-e274-43c2-8c5c-ff12cafa99eb,ЦДІАК-127-875-10171870,380de2d8-af77-4666-8b16-d5128c625660,ЦДІАК-127-875-1017
a4a90bb9-84cd-4eb9-ae1d-2b0f1e029620,ЦДІАК-127-875-10181870,c199b95f-5848-4ca9-87ca-f8a21f01ba0e,ЦДІАК-127-875-1018
b59e8c7b-d18d-45df-b520-a225adb78a60,ЦДІАК-442-738-18961897,deda60c6-054d-4d54-a05f-a0f4cfab04cd,ЦДІАК-442-738-1896
