full_code,title
ДАЧгО-1462-1-9484,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Колісники полкової сотні"
ДАЧгО-1462-1-9972,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9973,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9974,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9975,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9976,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9977,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9978,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9979,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9980,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-9981,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Кропивне Красноколядинської сотні"
ДАЧгО-1462-1-10397,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10398,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10399,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10400,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10401,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10402,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10403,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10404,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10405,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10406,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10407,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10408,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10409,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10410,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10411,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10412,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10413,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-10414,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Лучківка Ічнянської сотні"
ДАЧгО-1462-1-12221,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12222,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12223,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12224,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12225,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12226,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12227,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12228,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12229,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Піддубнівка полкової сотні"
ДАЧгО-1462-1-12582,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12583,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12584,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12585,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12586,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12587,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12588,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12589,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-12590,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова полкової сотні"
ДАЧгО-1462-1-13453,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13454,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13455,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13456,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13457,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13458,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13459,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13460,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13461,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13462,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13463,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13464,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13465,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13466,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13467,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13468,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Рябухи Красноколядинської сотні Державний архів Чернігівської області"
ДАЧгО-1462-1-13854,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13855,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13856,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13857,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13858,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13859,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13860,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13861,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-13862,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Сергіївка полкової сотні"
ДАЧгО-1462-1-14833,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14834,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14835,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14836,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14837,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14838,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14839,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14840,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14841,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14842,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14843,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14844,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14845,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14846,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14847,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14848,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14849,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14850,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14851,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14852,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14853,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-14854,"Метрична книга. Церква в ім’я Св. Трійці, с. Фесівка Карабутівської сотні"
ДАЧгО-1462-1-15445,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15446,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15447,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15448,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15449,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15450,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15451,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-1462-1-15452,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Ярошівка Красноколядинської сотні"
ДАЧгО-679-1-79,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Глибів Козелецького повіту"
ДАЧгО-679-1-75,"Метрична книга. Церква в ім’я Різдва Богородиці, м-ко Баришівка Остерського повіту"
ДАЧгО-679-1-76,"Метрична книга. Церква в ім’я Різдва Богородиці, м-ко Баришівка Остерського повіту"
ДАЧгО-1462-1-9440,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Карпилівка Остерського повіту"
ДАЧгО-1462-1-9441,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Карпилівка Остерського повіту"
ДАЧгО-1462-1-12230,"Метрична книга. Церква в ім’я Успіння Богородиці (Предградська), м. Остер Остерського повіту"
ДАЧгО-1462-1-12231,"Метрична книга. Церква в ім’я Успіння Богородиці (Предградська), м. Остер Остерського повіту"
ДАЧгО-1462-1-13864,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, с. Селище Остерського повіту"
ДАЧгО-1462-1-14697,"Метрична книга. Церква в ім’я Св. Трійці, с. Сираї Козелецького повіту Державний архів Чернігівської області"
ДАЧгО-1462-1-14698,"Метрична книга. Церква в ім’я Св. Трійці, с. Сираї Козелецького повіту Державний архів Чернігівської області"
ДАЧгО-679-1-93,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Пекарі Конотопського повіту"
ДАЧгО-712-1-200,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, с. Горбів НовгородСіверського повіту"
ДАЧгО-679-1-142,"Метрична книга. Церква в ім’я Здвиження Чесного й Животворящого Хреста Господня, с. Бе­резівка Мглинського повіту"
ДАЧгО-679-1-95,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Пекарі Конотопського повіту"
ДАЧгО-679-1-96,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Пекарі Конотопського повіту"
ДАЧгО-679-1-94,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Тихоновичі Сосницького повіту Міжархівний довідник"
ДАЧгО-679-1-97,"Метрична книга. Церква в ім’я Покрови Богородиці, с. Тихоновичі Сосницького повіту Міжархівний довідник"
ДАЧгО-1462-1-9485,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Колісники Прилуцького повіту"
ДАЧгО-1462-1-9486,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Колісники Прилуцького повіту"
ДАЧгО-1462-1-9487,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Колісники Прилуцького повіту"
ДАЧгО-1462-1-10415,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Лосинівка Ні­жинського повіту"
ДАЧгО-1462-1-10946,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Медведівка Козелецького повіту"
ДАЧгО-1462-1-10947,"Метрична книга. Церква в ім’я Успіння Богородиці, с. Медведівка Козелецького повіту"
ДАЧгО-1462-1-11509,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Ольшана Прилуцького повіту"
ДАЧгО-1462-1-11510,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Ольшана Прилуцького повіту"
ДАЧгО-1462-1-11511,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Ольшана Прилуцького повіту"
ДАЧгО-1462-1-12591,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова Прилуцького повіту"
ДАЧгО-1462-1-12592,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова Прилуцького повіту"
ДАЧгО-1462-1-12593,"Метрична книга. Церква в ім’я Трьох Святителів: Василія Великого, Григорія Богослова та Іоанна Златоуста, с. Полова Прилуцького повіту"
ДАЧгО-1462-1-12736,"Метрична книга. Церква в ім’я Преображення Господнього, м. Прилуки Прилуцького повіту"
ДАЧгО-1462-1-540,"Метрична книга. Церква в ім’я Преображення Господнього, м. Прилуки Прилуцького повіту"
ДАЧгО-1462-1-12738,"Метрична книга. Церква в ім’я Преображення Господнього, м. Прилуки Прилуцького повіту"
ДАЧгО-1462-1-13021,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м. Прилуки Прилуцького повіту"
ДАЧгО-1462-1-13469,"Метрична книга. Церква в ім’я Різдва Богородиці, с. Ряшки Прилуцького повіту"
ДАЧгО-1462-1-13470,"Метрична книга. Церква в ім’я Різдва Богородиці, с. Ряшки Прилуцького повіту"
ДАЧгО-1462-1-13471,"Метрична книга. Церква в ім’я Різдва Богородиці, с. Ряшки Прилуцького повіту"
ДАЧгО-1462-1-13914,"Метрична книга. Церква в ім’я Св. Трійці, с. Сморшки Козелецького повіту"
ДАЧгО-1462-1-13915,"Метрична книга. Церква в ім’я Св. Трійці, с. Сморшки Козелецького повіту"
ДАЧгО-1462-1-14855,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Хаєнки Прилуцького повіту"
ДАЧгО-1462-1-1533,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Іоанна Богослова, с. Хаєнки Прилуцького повіту"
ДАЧгО-1462-1-8636,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8637,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8638,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8639,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8640,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8641,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-8642,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту"
ДАЧгО-1462-1-9488,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9489,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9490,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9491,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9492,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9493,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9494,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9495,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9496,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-9497,"Метрична книга. Церква в ім’я Св. Апостолів Петра та Павла, с. Козел Чернігівського повіту"
ДАЧгО-1462-1-10067,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Лапинці Прилуцького повіту"
ДАЧгО-1462-1-10068,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Лапинці Прилуцького повіту"
ДАЧгО-1462-1-10069,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Лапинці Прилуцького повіту"
ДАЧгО-1462-1-10070,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Лапинці Прилуцького повіту"
ДАЧгО-1462-1-10071,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Лапинці Прилуцького повіту"
ДАЧгО-1462-1-10184,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10185,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10186,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10187,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10188,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10189,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10190,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10191,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10192,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10193,"Метрична книга. Церква в ім’я Св. Апостола та Євангеліста Луки, с. Линовиця Прилуцького повіту"
ДАЧгО-1462-1-10258,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10259,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10260,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10261,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10262,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10263,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10264,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10265,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10266,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
ДАЧгО-1462-1-10267,"Метрична книга. Церква в ім’я Вознесіння Господнього, с. Лиски Прилуцького повіту"
