full_code,tags
ДАЧгО-1462-1-11498,метрична книга|народження
ДАЧгО-1462-1-11499,метрична книга|народження
ДАЧгО-1462-1-11500,метрична книга|народження
ДАЧгО-1462-1-11501,метрична книга|народження
ДАЧгО-1462-1-11502,метрична книга|народження
ДАЧгО-1462-1-11503,метрична книга|народження
ДАЧгО-1462-1-11504,метрична книга|народження
ДАЧгО-1462-1-11505,метрична книга|народження
ДАЧгО-1462-1-11506,метрична книга|народження
ДАЧгО-1462-1-11507,метрична книга|народження
ДАЧгО-1462-1-11508,метрична книга|народження
ДАЧгО-1462-1-5735,метрична книга|народження
ДАЧгО-1462-1-5736,метрична книга|народження
ДАЧгО-1462-1-5737,метрична книга|народження
ДАЧгО-1462-1-5738,метрична книга|народження
ДАЧгО-1462-1-5739,метрична книга|народження
ДАЧгО-1462-1-5740,метрична книга|народження
ДАЧгО-1462-1-5741,метрична книга|народження
ДАЧгО-1462-1-5742,метрична книга|народження
ДАЧгО-1462-1-5743,метрична книга|народження
ДАЧгО-1462-1-6167,метрична книга|народження|шлюб
ДАЧгО-1462-1-6168,метрична книга|шлюб|смерть
ДАЧгО-1462-1-6282,метрична книга|народження
ДАЧгО-1462-1-6283,метрична книга|народження
ДАЧгО-1462-1-6284,метрична книга|народження
ДАЧгО-1462-1-6285,метрична книга|народження
ДАЧгО-1462-1-6286,метрична книга|народження
ДАЧгО-1462-1-6287,метрична книга|народження
ДАЧгО-1462-1-6288,метрична книга|народження
ДАЧгО-1462-1-6289,метрична книга|народження
ДАЧгО-1462-1-6290,метрична книга|народження
ДАЧгО-1462-1-7019,метрична книга|народження
ДАЧгО-1462-1-7020,метрична книга|народження
ДАЧгО-1462-1-7021,метрична книга|народження
ДАЧгО-1462-1-7022,метрична книга|народження
ДАЧгО-1462-1-7023,метрична книга|народження
ДАЧгО-1462-1-7024,метрична книга|народження
ДАЧгО-1462-1-7025,метрична книга|народження
ДАЧгО-1462-1-7026,метрична книга|народження
ДАЧгО-1462-1-7027,метрична книга|народження
ДАЧгО-1462-1-7081,метрична книга|народження
ДАЧгО-1462-1-7082,метрична книга|народження
ДАЧгО-1462-1-7083,метрична книга|народження
ДАЧгО-1462-1-7084,метрична книга|народження
ДАЧгО-1462-1-7085,метрична книга|народження
ДАЧгО-1462-1-7086,метрична книга|народження
ДАЧгО-1462-1-7087,метрична книга|народження
ДАЧгО-1462-1-7088,метрична книга|народження
ДАЧгО-1462-1-7089,метрична книга|народження
ДАЧгО-1462-1-6847,метрична книга|народження
ДАЧгО-1462-1-6848,метрична книга|народження
ДАЧгО-1462-1-6849,метрична книга|народження
ДАЧгО-1462-1-7218,метрична книга|народження
ДАЧгО-1462-1-7219,метрична книга|народження
ДАЧгО-1462-1-7220,метрична книга|народження
ДАЧгО-1462-1-7221,метрична книга|народження
ДАЧгО-1462-1-7222,метрична книга|народження
ДАЧгО-1462-1-7223,метрична книга|народження
ДАЧгО-679-14-983,метрична книга|народження
ДАЧгО-1462-1-7224,метрична книга|народження
ДАЧгО-1462-1-7225,метрична книга|народження
ДАЧгО-1462-1-7226,метрична книга|народження
ДАЧгО-1462-1-7227,метрична книга|народження
ДАЧгО-1462-1-7228,метрична книга|народження
ДАЧгО-1462-1-7229,метрична книга|народження
ДАЧгО-1462-1-7230,метрична книга|народження
ДАЧгО-1462-1-7231,метрична книга|народження
ДАЧгО-1462-1-7232,метрична книга|народження
ДАЧгО-1462-1-7233,метрична книга|народження
ДАЧгО-1462-1-7234,метрична книга|народження
ДАЧгО-1462-1-9475,метрична книга|народження
ДАЧгО-1462-1-9476,метрична книга|народження
ДАЧгО-1462-1-9477,метрична книга|народження
ДАЧгО-1462-1-9478,метрична книга|народження
ДАЧгО-1462-1-9479,метрична книга|народження
ДАЧгО-1462-1-9480,метрична книга|народження
ДАЧгО-1462-1-9481,метрична книга|народження
ДАЧгО-1462-1-9482,метрична книга|народження
ДАЧгО-1462-1-9483,метрична книга|народження
ДАЧгО-1462-1-9484,метрична книга|народження
ДАЧгО-679-1-1545,метрична книга|народження|шлюб|розлучення
ДАЧгО-1462-1-9972,метрична книга|розлучення
ДАЧгО-1462-1-9973,метрична книга|розлучення
ДАЧгО-1462-1-9974,метрична книга|розлучення
ДАЧгО-1462-1-9975,метрична книга|розлучення
ДАЧгО-1462-1-9976,метрична книга|розлучення
ДАЧгО-1462-1-9977,метрична книга|розлучення
ДАЧгО-1462-1-9978,метрична книга|розлучення
ДАЧгО-1462-1-9979,метрична книга|розлучення
ДАЧгО-1462-1-9980,метрична книга|розлучення
ДАЧгО-1462-1-9981,метрична книга|розлучення
ДАЧгО-1462-1-10397,метрична книга|народження
ДАЧгО-679-14-963,метрична книга|народження
ДАЧгО-1462-1-10398,метрична книга|народження
ДАЧгО-1462-1-10399,метрична книга|народження
ДАЧгО-1462-1-10400,метрична книга|народження
ДАЧгО-1462-1-10401,метрична книга|народження
ДАЧгО-1462-1-10402,метрична книга|народження
ДАЧгО-1462-1-10403,метрична книга|народження
ДАЧгО-1462-1-10404,метрична книга|народження
ДАЧгО-1462-1-10405,метрична книга|народження
ДАЧгО-1462-1-10406,метрична книга|народження
ДАЧгО-1462-1-10407,метрична книга|народження
ДАЧгО-1462-1-10408,метрична книга|народження
ДАЧгО-1462-1-10409,метрична книга|народження
ДАЧгО-1462-1-10410,метрична книга|народження
ДАЧгО-1462-1-10411,метрична книга|народження
ДАЧгО-1462-1-10412,метрична книга|народження
ДАЧгО-1462-1-10413,метрична книга|народження
ДАЧгО-679-14-972,метрична книга|народження
ДАЧгО-1462-1-10414,метрична книга|народження
ДАЧгО-1462-1-12221,метрична книга|народження
ДАЧгО-1462-1-12222,метрична книга|народження
ДАЧгО-1462-1-12223,метрична книга|народження
ДАЧгО-1462-1-12224,метрична книга|народження
ДАЧгО-1462-1-12225,метрична книга|народження
ДАЧгО-1462-1-12226,метрична книга|народження
ДАЧгО-1462-1-12227,метрична книга|народження
ДАЧгО-1462-1-12228,метрична книга|народження
ДАЧгО-1462-1-12229,метрична книга|народження
ДАЧгО-1462-1-12582,метрична книга|народження
ДАЧгО-1462-1-12583,метрична книга|народження
ДАЧгО-1462-1-12584,метрична книга|народження
ДАЧгО-1462-1-12585,метрична книга|народження
ДАЧгО-1462-1-12586,метрична книга|народження
ДАЧгО-1462-1-12587,метрична книга|народження
ДАЧгО-1462-1-12588,метрична книга|народження
ДАЧгО-1462-1-12589,метрична книга|народження
ДАЧгО-1462-1-12590,метрична книга|народження
ДАЧгО-1462-1-13453,метрична книга|народження
ДАЧгО-1462-1-13454,метрична книга|народження
ДАЧгО-1462-1-13455,метрична книга|народження
ДАЧгО-1462-1-13456,метрична книга|народження
ДАЧгО-1462-1-13457,метрична книга|народження
ДАЧгО-1462-1-13458,метрична книга|народження
ДАЧгО-1462-1-13459,метрична книга|народження
ДАЧгО-1462-1-13460,метрична книга|народження
ДАЧгО-1462-1-13461,метрична книга|народження
ДАЧгО-1462-1-13462,метрична книга|народження
ДАЧгО-1462-1-13463,метрична книга|народження
ДАЧгО-1462-1-13464,метрична книга|народження
ДАЧгО-1462-1-13465,метрична книга|народження
ДАЧгО-1462-1-13466,метрична книга|народження
ДАЧгО-1462-1-13467,метрична книга|народження
ДАЧгО-1462-1-13468,метрична книга|народження
ДАЧгО-1462-1-13854,метрична книга|народження
ДАЧгО-1462-1-13855,метрична книга|народження
ДАЧгО-1462-1-13856,метрична книга|народження
ДАЧгО-1462-1-13857,метрична книга|народження
ДАЧгО-1462-1-13858,метрична книга|народження
ДАЧгО-1462-1-13859,метрична книга|народження
ДАЧгО-1462-1-13860,метрична книга|народження
ДАЧгО-1462-1-13861,метрична книга|народження
ДАЧгО-1462-1-13862,метрична книга|народження
ДАЧгО-1462-1-14833,метрична книга|народження
ДАЧгО-1462-1-14834,метрична книга|народження
ДАЧгО-1462-1-14835,метрична книга|народження
ДАЧгО-1462-1-14836,метрична книга|народження
ДАЧгО-1462-1-14837,метрична книга|народження
ДАЧгО-1462-1-14838,метрична книга|народження
ДАЧгО-1462-1-14839,метрична книга|народження
ДАЧгО-1462-1-14840,метрична книга|народження
ДАЧгО-679-14-984,метрична книга|народження
ДАЧгО-1462-1-14841,метрична книга|народження
ДАЧгО-1462-1-14842,метрична книга|народження
ДАЧгО-1462-1-14843,метрична книга|народження
ДАЧгО-1462-1-14844,метрична книга|народження
ДАЧгО-1462-1-14845,метрична книга|народження
ДАЧгО-1462-1-14846,метрична книга|народження
ДАЧгО-1462-1-14847,метрична книга|народження
ДАЧгО-1462-1-14848,метрична книга|народження
ДАЧгО-1462-1-14849,метрична книга|народження
ДАЧгО-1462-1-14850,метрична книга|народження
ДАЧгО-1462-1-14851,метрична книга|народження
ДАЧгО-1462-1-14852,метрична книга|народження
ДАЧгО-1462-1-14853,метрична книга|народження
ДАЧгО-679-14-973,метрична книга|народження
ДАЧгО-1462-1-14854,метрична книга|народження
ДАЧгО-1462-1-15445,метрична книга|народження
ДАЧгО-1462-1-15446,метрична книга|народження
ДАЧгО-1462-1-15447,метрична книга|народження
ДАЧгО-1462-1-15448,метрична книга|народження
ДАЧгО-1462-1-15449,метрична книга|народження
ДАЧгО-1462-1-15450,метрична книга|народження
ДАЧгО-1462-1-15451,метрична книга|народження
ДАЧгО-1462-1-15452,метрична книга|народження
ДАЧгО-679-1-354,метрична книга|народження|шлюб
ДАЧгО-679-1-355,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-356,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-358,метрична книга|народження|шлюб
ДАЧгО-679-1-359,метрична книга|народження|шлюб
ДАЧгО-679-1-360,метрична книга|народження|шлюб
ДАЧгО-679-1-308,метрична книга|шлюб
ДАЧгО-679-1-382,метрична книга|народження|розлучення
ДАЧгО-679-1-312,метрична книга|народження
ДАЧгО-679-1-388,метрична книга|народження
ДАЧгО-679-1-319,метрична книга|шлюб
ДАЧгО-679-1-389,метрична книга|народження
ДАЧгО-679-1-320,метрична книга|народження
ДАЧгО-679-1-321,метрична книга|народження
ДАЧгО-679-1-322,метрична книга|народження
ДАЧгО-679-1-393,метрична книга|народження
ДАЧгО-679-1-326,метрична книга|народження
ДАЧгО-679-1-397,метрична книга|народження
ДАЧгО-679-1-398,метрична книга|народження
ДАЧгО-679-1-4,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-5,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-313,метрична книга|розлучення
ДАЧгО-679-1-363,метрична книга|народження|розлучення
ДАЧгО-679-1-379,метрична книга|народження|розлучення
ДАЧгО-679-1-365,метрична книга|народження|розлучення
ДАЧгО-679-1-366,метрична книга|народження|розлучення
ДАЧгО-679-1-318,метрична книга|народження|розлучення
ДАЧгО-679-1-369,метрична книга|народження|розлучення
ДАЧгО-679-1-370,метрична книга|народження|розлучення
ДАЧгО-679-1-374,метрична книга|розлучення
ДАЧгО-679-1-375,метрична книга|розлучення
ДАЧгО-679-1-377,метрична книга|розлучення
ДАЧгО-679-1-378,метрична книга|розлучення
ДАЧгО-679-1-384,метрична книга|народження|розлучення
ДАЧгО-679-1-333,метрична книга|народження|розлучення
ДАЧгО-679-1-357,метрична книга|народження|шлюб
ДАЧгО-679-1-362,метрична книга|народження|розлучення
ДАЧгО-679-1-364,метрична книга|розлучення
ДАЧгО-679-1-310,метрична книга|розлучення
ДАЧгО-679-1-367,метрична книга|народження|розлучення
ДАЧгО-679-1-371,метрична книга|розлучення
ДАЧгО-679-1-376,метрична книга|розлучення
ДАЧгО-679-1-372,метрична книга|розлучення
ДАЧгО-679-1-381,метрична книга|народження|розлучення
ДАЧгО-679-1-307,метрична книга|народження|розлучення
ДАЧгО-679-1-383,метрична книга|народження|розлучення
ДАЧгО-679-1-311,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-385,метрична книга|народження|розлучення
ДАЧгО-679-1-316,метрична книга|народження
ДАЧгО-679-1-386,метрична книга|народження|розлучення
ДАЧгО-679-1-317,метрична книга|народження
ДАЧгО-679-1-394,метрична книга|народження
ДАЧгО-679-1-395,метрична книга|народження|розлучення
ДАЧгО-679-1-328,метрична книга|народження|розлучення
ДАЧгО-679-1-368,метрична книга|розлучення
ДАЧгО-679-1-120,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-1,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-2,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-3,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-331,метрична книга|народження|розлучення
ДАЧгО-679-1-315,метрична книга|народження|розлучення
ДАЧгО-679-1-334,метрична книга|народження|розлучення
ДАЧгО-679-1-335,метрична книга|народження|розлучення
ДАЧгО-679-1-324,метрична книга|народження|розлучення
ДАЧгО-679-1-392,метрична книга|народження
ДАЧгО-679-1-323,метрична книга|народження
ДАЧгО-679-1-325,метрична книга|народження
ДАЧгО-679-1-327,метрична книга|народження
ДАЧгО-679-1-396,метрична книга|народження
ДАЧгО-679-4-586,метрична книга|народження|розлучення
ДАЧгО-679-1-303,метрична книга|народження
ДАЧгО-679-1-337,метрична книга|народження
ДАЧгО-679-1-349,метрична книга|народження|розлучення
ДАЧгО-679-1-332,метрична книга|розлучення
ДАЧгО-679-1-390,метрична книга|народження|розлучення
ДАЧгО-679-1-575,метрична книга|народження
ДАЧгО-679-1-305,метрична книга|народження
ДАЧгО-679-4-118,метрична книга|народження
ДАЧгО-679-1-341,метрична книга|народження
ДАЧгО-679-1-342,метрична книга|народження
ДАЧгО-679-1-344,метрична книга|народження
ДАЧгО-679-1-347,метрична книга|народження
ДАЧгО-679-1-352,метрична книга|народження
ДАЧгО-679-1-373,метрична книга|розлучення
ДАЧгО-679-1-391,метрична книга|народження|розлучення
ДАЧгО-679-1-1542,метрична книга|розлучення
ДАЧгО-679-4-359,метрична книга|народження
ДАЧгО-679-4-157,метрична книга|розлучення
ДАЧгО-679-1-338,метрична книга|народження
ДАЧгО-679-1-345,метрична книга|народження
ДАЧгО-679-1-348,метрична книга|народження
ДАЧгО-679-4-367,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-330,метрична книга|розлучення
ДАЧгО-679-4-73,метрична книга|розлучення
ДАЧгО-679-1-329,метрична книга|розлучення
ДАЧгО-679-4-299,метрична книга|розлучення
ДАЧгО-679-4-348,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-628,метрична книга|народження
ДАЧгО-679-4-146,метрична книга|розлучення
ДАЧгО-679-4-61,метрична книга|розлучення
ДАЧгО-679-4-583,метрична книга|розлучення
ДАЧгО-679-1-336,метрична книга|розлучення
ДАЧгО-679-1-438,метрична книга|розлучення
ДАЧгО-679-4-578,метрична книга|розлучення
ДАЧгО-679-1-126,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-339,метрична книга|народження
ДАЧгО-679-1-340,метрична книга|народження
ДАЧгО-679-1-343,метрична книга|народження
ДАЧгО-679-4-46,метрична книга|розлучення
ДАЧгО-679-4-155,метрична книга|розлучення
ДАЧгО-679-1-121,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-439,метрична книга|народження|розлучення
ДАЧгО-679-4-626,метрична книга|народження
ДАЧгО-679-4-167,метрична книга|народження
ДАЧгО-679-1-309,метрична книга|розлучення
ДАЧгО-679-4-156,метрична книга|розлучення
ДАЧгО-679-1-346,метрична книга|народження
ДАЧгО-679-5-7,метрична книга|народження
ДАЧгО-679-1-414,метрична книга|народження
ДАЧгО-679-1-416,метрична книга|народження
ДАЧгО-679-1-314,метрична книга|шлюб
ДАЧгО-679-1-263,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-10,метрична книга|розлучення
ДАЧгО-679-1-430,метрична книга|народження|розлучення
ДАЧгО-679-1-403,метрична книга|народження|розлучення
ДАЧгО-679-1-9,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-404,метрична книга|розлучення
ДАЧгО-679-1-405,метрична книга|розлучення
ДАЧгО-679-1-407,метрична книга|розлучення
ДАЧгО-679-4-293,метрична книга|розлучення
ДАЧгО-679-1-410,метрична книга|розлучення
ДАЧгО-679-1-411,метрична книга|розлучення
ДАЧгО-679-1-412,метрична книга|розлучення
ДАЧгО-679-4-296,метрична книга|розлучення
ДАЧгО-679-1-428,метрична книга|розлучення
ДАЧгО-679-1-417,метрична книга|народження|шлюб
ДАЧгО-679-1-419,метрична книга|народження|шлюб
ДАЧгО-679-1-380,метрична книга|народження|шлюб
ДАЧгО-679-1-420,метрична книга|народження
ДАЧгО-679-1-421,метрична книга|народження
ДАЧгО-679-1-422,метрична книга|народження|шлюб
ДАЧгО-679-1-8,метрична книга|народження|шлюб
ДАЧгО-679-1-424,метрична книга|народження|шлюб
ДАЧгО-679-1-425,метрична книга|народження
ДАЧгО-679-5-16,метрична книга|народження|шлюб
ДАЧгО-679-9-1,метрична книга|народження
ДАЧгО-679-7-4,метрична книга|народження
ДАЧгО-679-4-587,метрична книга|шлюб
ДАЧгО-679-1-423,метрична книга|народження|шлюб
ДАЧгО-679-1-415,метрична книга|народження
ДАЧгО-679-1-266,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-408,метрична книга|розлучення
ДАЧгО-679-4-313,метрична книга|розлучення
ДАЧгО-679-1-79,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-614,метрична книга|розлучення
ДАЧгО-679-4-213,метрична книга|народження
ДАЧгО-679-4-40,метрична книга|народження
ДАЧгО-679-1-7,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-51,метрична книга|народження
ДАЧгО-679-1-175,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-4-467,метрична книга|розлучення
ДАЧгО-679-1-75,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-76,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-16-42,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-409,метрична книга|розлучення
ДАЧгО-1462-1-6448,метрична книга|розлучення
ДАЧгО-1462-1-6449,метрична книга|розлучення
ДАЧгО-1462-1-6450,метрична книга|розлучення
ДАЧгО-679-1-78,метрична книга|народження|шлюб|смерть
ДАЧгО-679-1-77,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-12-277,метрична книга|розлучення
ДАЧгО-679-12-291,метрична книга|розлучення
ДАЧгО-1462-1-9440,метрична книга|розлучення
ДАЧгО-1462-1-9441,метрична книга|розлучення
ДАЧгО-679-1-436,метрична книга|народження|розлучення
ДАЧгО-679-1-437,метрична книга|народження|розлучення
ДАЧгО-679-1-176,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-12-454,метрична книга|розлучення
ДАЧгО-1462-1-12230,метрична книга|розлучення
ДАЧгО-1462-1-12231,метрична книга|розлучення
ДАЧгО-1462-1-13864,метрична книга|розлучення
ДАЧгО-1462-1-14697,метрична книга|розлучення
ДАЧгО-1462-1-14698,метрична книга|розлучення
ДАЧгО-679-12-557,метрична книга|розлучення
ДАЧгО-679-1-11,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-93,метрична книга|розлучення
ДАЧгО-679-1-479,метрична книга|розлучення
ДАЧгО-679-12-461,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-369,метрична книга|розлучення
ДАЧгО-679-1-1616,метрична книга|розлучення
ДАЧгО-679-1-486,метрична книга|розлучення
ДАЧгО-679-1-255,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-232,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-231,метрична книга|народження|розлучення
ДАЧгО-679-1-119,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-1-483,метрична книга|народження|розлучення
ДАЧгО-712-1-238,метрична книга|народження|розлучення
ДАЧгО-712-1-239,метрична книга|народження|розлучення
ДАЧгО-712-1-241,метрична книга|народження|розлучення
ДАЧгО-712-1-227,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-361,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-240,метрична книга|народження|розлучення
ДАЧгО-679-4-655,метрична книга|шлюб
ДАЧгО-712-1-211,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-229,метрична книга|народження|розлучення
ДАЧгО-712-1-203,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-204,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-157,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-226,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-205,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-712-1-233,метрична книга|розлучення
ДАЧгО-712-1-200,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-201,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-214,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-218,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-202,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-215,метрична книга|розлучення
ДАЧгО-712-1-217,метрична книга|розлучення
ДАЧгО-679-1-204,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-205,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-487,метрична книга|розлучення
ДАЧгО-712-1-237,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-234,метрична книга|народження|розлучення
ДАЧгО-712-1-210,метрична книга|розлучення
ДАЧгО-712-1-219,метрична книга|розлучення
ДАЧгО-679-1-142,метрична книга|народження|шлюб|розлучення|смерть
ДАЧгО-679-4-656,метрична книга|розлучення
ДАЧгО-712-1-212,метрична книга|розлучення
ДАЧгО-679-1-540,метрична книга|народження
ДАЧгО-679-1-110,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-111,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-206,метрична книга|розлучення
ДАЧгО-679-1-95,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-96,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-216,метрична книга|розлучення
ДАЧгО-679-4-410,метрична книга|розлучення
ДАЧгО-679-1-220,метрична книга|розлучення
ДАЧгО-679-4-533,метрична книга|розлучення
ДАЧгО-712-1-230,метрична книга|розлучення
ДАЧгО-679-4-531,метрична книга|народження|шлюб|розлучення
ДАЧгО-712-1-208,метрична книга|розлучення
ДАЧгО-712-1-209,метрична книга|розлучення
ДАЧгО-679-1-206,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-94,метрична книга|розлучення
ДАЧгО-679-1-97,метрична книга|розлучення
ДАЧгО-679-1-1532,метрична книга|народження|розлучення
ДАЧгО-712-1-207,метрична книга|розлучення
ДАЧгО-679-1-1529,метрична книга|народження|шлюб
ДАЧгО-679-1-112,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-4-525,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-469,метрична книга|народження
ДАЧгО-679-1-1531,метрична книга|розлучення
ДАЧгО-679-1-1191,метрична книга|народження
ДАЧгО-679-1-525,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-481,метрична книга|народження
ДАЧгО-679-1-482,метрична книга|народження|шлюб
ДАЧгО-679-1-1543,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-532,метрична книга|народження
ДАЧгО-679-1-496,метрична книга|народження
ДАЧгО-679-1-538,метрична книга|народження
ДАЧгО-679-1-485,метрична книга|розлучення
ДАЧгО-679-1-584,метрична книга|народження
ДАЧгО-679-1-544,метрична книга|народження|розлучення
ДАЧгО-679-12-529,метрична книга|народження|шлюб|розлучення
ДАЧгО-679-1-452,метрична книга|народження
ДАЧгО-679-12-4,метрична книга|шлюб|розлучення
ДАЧгО-1462-1-5401,метрична книга|народження
ДАЧгО-1462-1-5594,метрична книга|народження
ДАЧгО-1462-1-5595,метрична книга|народження
ДАЧгО-1462-1-5744,метрична книга|народження
ДАЧгО-1462-1-5745,метрична книга|народження
ДАЧгО-1462-1-5786,метрична книга|народження
ДАЧгО-1462-1-5787,метрична книга|народження
ДАЧгО-1462-1-6291,метрична книга|народження
ДАЧгО-1462-1-6292,метрична книга|народження
ДАЧгО-1462-1-6293,метрична книга|народження
ДАЧгО-1462-1-6868,метрична книга|народження
ДАЧгО-1462-1-6869,метрична книга|народження
ДАЧгО-679-4-52,метрична книга|розлучення
ДАЧгО-1462-1-9485,метрична книга|народження
ДАЧгО-1462-1-9486,метрична книга|народження
ДАЧгО-1462-1-9487,метрична книга|народження
ДАЧгО-1462-1-10415,метрична книга|розлучення
ДАЧгО-1462-1-10946,метрична книга|розлучення
ДАЧгО-1462-1-10947,метрична книга|розлучення
ДАЧгО-1462-1-11509,метрична книга|народження
ДАЧгО-1462-1-11510,метрична книга|народження
ДАЧгО-1462-1-11511,метрична книга|народження
ДАЧгО-1462-1-12591,метрична книга|народження
ДАЧгО-1462-1-12592,метрична книга|народження
ДАЧгО-1462-1-12593,метрична книга|народження
ДАЧгО-1462-1-12736,метрична книга|народження
ДАЧгО-1462-1-540,метрична книга|народження
ДАЧгО-1462-1-12738,метрична книга|народження
ДАЧгО-1462-1-13021,метрична книга|народження
ДАЧгО-1462-1-13469,метрична книга|народження
ДАЧгО-1462-1-13470,метрична книга|народження
