new_full_code,src,copies,sample_parsed
ДАСО-7720-14-38,fs-ref,5,"ДАСО-(7720-14-38+++7720-14-38+++Ф. 7720, о. 14, д. 38 (продолжение) Рождения 1929 (стр. 435-441))"
ДАСО-7720-14-39,fs-ref,8,"ДАСО-(7720-14-39+++7720-14-39+++Ф. 7720, о. 14, д. 39 Бракосочетания 1929 (стр. 1-15))"
ДАСО-7720-14-40,fs-ref,9,"ДАСО-(7720-14-40+++7720-14-40+++Ф. 7720, о. 14, д. 40 Смерти 1929 (стр. 1-14))"
ДАСО-7720-14-41,fs-ref,4,"ДАСО-(7720-14-41+++7720-14-41+++Ф. 7720, о. 14, д. 41 Рождения 1930 (стр. 107-247))"
ДАСО-7720-14-42,fs-ref,6,"ДАСО-(7720-14-42+++7720-14-42+++Ф. 7720, о. 14, д. 42 (продолжение) Рождения 1930 (стр. 213-316))"
ДАСО-7720-14-43,fs-ref,6,"ДАСО-(7720-14-43+++7720-14-43+++Ф. 7720, о. 14, д. 43 Рождения 1930 (стр. 129-139))"
ДАСО-7720-14-44,fs-ref,8,"ДАСО-(7720-14-44+++7720-14-44+++Ф. 7720, о. 14, д. 44 Смерти 1930 (стр. 122-154))"
ДАСО-7720-17-1,fs-ref,1,"ДАСО-(7720-17-1+++7720-17-1+++Ф. 7720, о. 17, д. 1 Рождения 1917-1919 -- Бракосочетания 1918-1919 -- Смерти 1917-1919)"
ДАСО-7720-17-10,fs-ref,6,"ДАСО-(7720-17-10+++7720-17-10+++Ф. 7720, о. 17, д. 10 Рождения 1921 (стр. 115-166))"
ДАСО-7720-17-106,fs-ref,1,"ДАСО-(7720-17-106+++7720-17-106+++Ф. 7720, о. 17, д. 106 (ошибка на титульном листе) Смерти 1927)"
ДАСО-7720-17-107,fs-ref,2,"ДАСО-(7720-17-107+++7720-17-107+++Ф. 7720, о. 17, д. 107 Рождения 1928 (стр. 110-251))"
ДАСО-7720-17-108,fs-ref,1,"ДАСО-(7720-17-108+++7720-17-108+++Ф. 7720, о. 17, д. 108 Рождения 1928)"
ДАСО-7720-17-109,fs-ref,1,"ДАСО-(7720-17-109+++7720-17-109+++Ф. 7720, о. 17, д. 109 Рождения 1928)"
ДАСО-7720-17-11,fs-ref,3,"ДАСО-(7720-17-11+++7720-17-11+++Ф. 7720, о. 17, д. 11 Рождения 1921 (стр. 108-264))"
ДАСО-7720-17-110,fs-ref,1,"ДАСО-(7720-17-110+++7720-17-110+++Ф. 7720, о. 17, д. 110 Рождения 1928)"
ДАСО-7720-17-111,fs-ref,2,"ДАСО-(7720-17-111+++7720-17-111+++Ф. 7720, о. 17, д. 111 Рождения 1928 (стр. 1-52))"
ДАСО-7720-17-112,fs-ref,1,"ДАСО-(7720-17-112+++7720-17-112+++Ф. 7720, о. 17, д. 112 Рождения 1928)"
ДАСО-7720-17-113,fs-ref,4,"ДАСО-(7720-17-113+++7720-17-113+++Ф. 7720, о. 17, д. 113 Рождения 1928 (стр. 116-151))"
ДАСО-7720-17-114,fs-ref,1,"ДАСО-(7720-17-114+++7720-17-114+++Ф. 7720, о. 17, д. 114 Рождения 1928)"
ДАСО-7720-17-115,fs-ref,3,"ДАСО-(7720-17-115+++7720-17-115+++Ф. 7720, о. 17, д. 115 Рождения 1928 (стр. 1-71))"
ДАСО-7720-17-116,fs-ref,2,"ДАСО-(7720-17-116+++7720-17-116+++Ф. 7720, о. 17, д. 116 Рождения 1928 (стр. 1-86))"
ДАСО-7720-17-117,fs-ref,1,"ДАСО-(7720-17-117+++7720-17-117+++Ф. 7720, о. 17, д. 117 Рождения 1928)"
ДАСО-7720-17-118,fs-ref,2,"ДАСО-(7720-17-118+++7720-17-118+++Ф. 7720, о. 17, д. 118 Бракосочетания 1928 (стр. 1-23))"
ДАСО-7720-17-119,fs-ref,4,"ДАСО-(7720-17-119+++7720-17-119+++Ф. 7720, о. 17, д. 119 Бракосочетания 1928 (стр. 103-177))"
ДАСО-7720-17-12,fs-ref,3,"ДАСО-(7720-17-12+++7720-17-12+++Ф. 7720, о. 17, д. 12 Бракосочетания 1921 (стр. 118-319))"
ДАСО-7720-17-133,fs-ref,2,"ДАСО-(7720-17-133+++7720-17-133+++Ф. 7720, о. 17, д. 133 Рождения 1930 (стр. 1-84))"
ДАСО-7720-17-134,fs-ref,1,"ДАСО-(7720-17-134+++7720-17-134+++Ф. 7720, о. 17, д. 134 Рождения 1930)"
ДАСО-7720-17-135,fs-ref,1,"ДАСО-(7720-17-135+++7720-17-135+++Ф. 7720, о. 17, д. 135 Рождения 1930)"
ДАСО-7720-17-2,fs-ref,3,"ДАСО-(7720-17-2+++7720-17-2+++Ф. 7720, о. 17, д. 2 Рождения 1920 (стр. 1-47))"
ДАСО-7720-17-22,fs-ref,5,"ДАСО-(7720-17-22+++7720-17-22+++Ф. 7720, о. 17, д. 22 Рождения 1922 (стр. 121-179))"
ДАСО-7720-17-23,fs-ref,2,"ДАСО-(7720-17-23+++7720-17-23+++Ф. 7720, о. 17, д. 23 Рождения 1922 (стр. 1-56))"
ДАСО-7720-17-33,fs-ref,3,"ДАСО-(7720-17-33+++7720-17-33+++Ф. 7720, о. 17, д. 33 Рождения 1923 (стр. 1-40))"
ДАСО-7720-17-34,fs-ref,3,"ДАСО-(7720-17-34+++7720-17-34+++Ф. 7720, о. 17, д. 34 Рождения 1923 (стр. 120-265))"
ДАСО-7720-17-35,fs-ref,2,"ДАСО-(7720-17-35+++7720-17-35+++Ф. 7720, о. 17, д. 35 Рождения 1923 (стр. 1-73))"
ДАСО-7720-17-45,fs-ref,4,"ДАСО-(7720-17-45+++7720-17-45+++Ф. 7720, о. 17, д. 45 Рождения 1924 (стр. 111-313))"
ДАСО-7720-17-46,fs-ref,4,"ДАСО-(7720-17-46+++7720-17-46+++Ф. 7720, о. 17, д. 46 Рождения 1924 (стр. 1-32))"
ДАСО-7720-17-47,fs-ref,3,"ДАСО-(7720-17-47+++7720-17-47+++Ф. 7720, о. 17, д. 47 Рождения 1924 (стр. 132-264))"
ДАСО-7720-17-52,fs-ref,3,"ДАСО-(7720-17-52+++7720-17-52+++Ф. 7720, о. 17, д. 52 Смерти 1924 (стр. 1-4))"
ДАСО-7720-17-53,fs-ref,3,"ДАСО-(7720-17-53+++7720-17-53+++Ф. 7720, о. 17, д. 53 Смерти 1924 (стр. 125-204))"
ДАСО-7720-17-54,fs-ref,2,"ДАСО-(7720-17-54+++7720-17-54+++Ф. 7720, о. 17, д. 54 Рождения 1925 (стр. 1-115))"
ДАСО-7720-17-55,fs-ref,1,"ДАСО-(7720-17-55+++7720-17-55+++Ф. 7720, о. 17, д. 55 Рождения 1925)"
ДАСО-7720-17-56,fs-ref,1,"ДАСО-(7720-17-56+++7720-17-56+++Ф. 7720, о. 17, д. 56 Рождения 1925)"
ДАСО-7720-17-79,fs-ref,1,"ДАСО-(7720-17-79+++7720-17-79+++Ф. 7720, о. 17, д. 79 Рождения 1926)"
ДАСО-7720-17-80,fs-ref,5,"ДАСО-(7720-17-80+++7720-17-80+++Ф. 7720, о. 17, д. 80 Бракосочетания 1926 (стр. 104-135))"
ДАСО-7720-17-81,fs-ref,10,"ДАСО-(7720-17-81+++7720-17-81+++Ф. 7720, о. 17, д. 81 Бракосочетания 1926 (стр. 109-124))"
ДАСО-7720-17-82,fs-ref,2,"ДАСО-(7720-17-82+++7720-17-82+++Ф. 7720, о. 17, д. 82 Смерти 1926 (стр. 1-40))"
ДАСО-7720-17-83,fs-ref,1,"ДАСО-(7720-17-83+++7720-17-83+++Ф. 7720, о. 17, д. 83 Смерти 1926)"
ДАСО-7720-17-84,fs-ref,3,"ДАСО-(7720-17-84+++7720-17-84+++Ф. 7720, о. 17, д. 84 Смерти 1926 (стр. 119-160))"
ДАСО-7720-17-85,fs-ref,1,"ДАСО-(7720-17-85+++7720-17-85+++Ф. 7720, о. 17, д. 85 Смерти 1926)"
ДАСО-7720-17-86,fs-ref,6,"ДАСО-(7720-17-86+++7720-17-86+++Ф. 7720, о. 17, д. 86 Смерти 1926 (стр. 1-34))"
ДАСО-7720-17-87,fs-ref,3,"ДАСО-(7720-17-87+++7720-17-87+++Ф. 7720, о. 17, д. 87 Смерти 1926 (стр. 135-243))"
ДАСО-7720-17-88,fs-ref,1,"ДАСО-(7720-17-88+++7720-17-88+++Ф. 7720, о. 17, д. 88 Рождения 1927)"
ДАСО-7720-17-89,fs-ref,3,"ДАСО-(7720-17-89+++7720-17-89+++Ф. 7720, о. 17, д. 89 Рождения 1927 (стр. 1-136))"
ДАСО-7720-17-90,fs-ref,1,"ДАСО-(7720-17-90+++7720-17-90+++Ф. 7720, о. 17, д. 90 Рождения 1927 (содержит указатель))"
ДАСО-7720-17-91,fs-ref,1,"ДАСО-(7720-17-91+++7720-17-91+++Ф. 7720, о. 17, д. 91 Рождения 1927)"
ДАСО-7720-17-92,fs-ref,2,"ДАСО-(7720-17-92+++7720-17-92+++Ф. 7720, о. 17, д. 92 Рождения 1927 (стр. 1-121))"
ДАСО-7720-17-93,fs-ref,1,"ДАСО-(7720-17-93+++7720-17-93+++Ф. 7720, о. 17, д. 93 Рождения 1927)"
ДАСО-7720-17-94,fs-ref,2,"ДАСО-(7720-17-94+++7720-17-94+++Ф. 7720, о. 17, д. 94 Рождения 1927 (стр. 1-43))"
ДАСО-7720-17-95,fs-ref,2,"ДАСО-(7720-17-95+++7720-17-95+++Ф. 7720, о. 17, д. 95 Рождения 1927 (стр. 1-36))"
ДАСО-7720-21-1,fs-ref,1,"ДАСО-(7720-21-1+++7720-21-1+++Ф. 7720, о. 21, д. 1 Рождения 1920-1921)"
ДАСО-7720-21-10,fs-ref,1,"ДАСО-(7720-21-10+++7720-21-10+++Ф. 7720, о. 21, д. 10 Бракосочетания 1921)"
ДАСО-7720-21-11,fs-ref,1,"ДАСО-(7720-21-11+++7720-21-11+++Ф. 7720, о. 21, д. 11 Разводы 1921)"
ДАСО-7720-21-12,fs-ref,1,"ДАСО-(7720-21-12+++7720-21-12+++Ф. 7720, о. 21, д. 12 Разводы 1921)"
ДАСО-7720-21-13,fs-ref,1,"ДАСО-(7720-21-13+++7720-21-13+++Ф. 7720, о. 21, д. 13 Смерти 1921)"
ДАСО-7720-21-14,fs-ref,1,"ДАСО-(7720-21-14+++7720-21-14+++Ф. 7720, о. 21, д. 14 Смерти 1921)"
ДАСО-7720-21-15,fs-ref,1,"ДАСО-(7720-21-15+++7720-21-15+++Ф. 7720, о. 21, д. 15 Смерти 1921)"
ДАСО-7720-21-16,fs-ref,2,"ДАСО-(7720-21-16+++7720-21-16+++Ф. 7720, о. 21, д. 16 (продолжение) Смерти 1921)"
ДАСО-7720-21-17,fs-ref,1,"ДАСО-(7720-21-17+++7720-21-17+++Ф. 7720, о. 21, д. 17 Рождения 1922)"
ДАСО-7720-21-18,fs-ref,1,"ДАСО-(7720-21-18+++7720-21-18+++Ф. 7720, о. 21, д. 18 Рождения 1922)"
ДАСО-7720-21-19,fs-ref,2,"ДАСО-(7720-21-19+++7720-21-19+++Ф. 7720, о. 21, д. 19 Бракосочетания 1922)"
ДАСО-7720-21-2,fs-ref,1,"ДАСО-(7720-21-2+++7720-21-2+++Ф. 7720, о. 21, д. 2 Бракосочетания 1920)"
ДАСО-7720-21-20,fs-ref,1,"ДАСО-(7720-21-20+++7720-21-20+++Ф. 7720, о. 21, д. 20 Бракосочетания 1922)"
ДАСО-7720-21-21,fs-ref,1,"ДАСО-(7720-21-21+++7720-21-21+++Ф. 7720, о. 21, д. 21 Бракосочетания 1922)"
ДАСО-7720-21-22,fs-ref,1,"ДАСО-(7720-21-22+++7720-21-22+++Ф. 7720, о. 21, д. 22 Разводы 1922)"
ДАСО-7720-21-23,fs-ref,1,"ДАСО-(7720-21-23+++7720-21-23+++Ф. 7720, о. 21, д. 23 Смерти 1922)"
ДАСО-7720-21-24,fs-ref,2,"ДАСО-(7720-21-24+++7720-21-24+++Ф. 7720, о. 21, д. 24 (продолжение) Смерти 1922)"
ДАСО-7720-21-25,fs-ref,1,"ДАСО-(7720-21-25+++7720-21-25+++Ф. 7720, о. 21, д. 25 Смерти 1922)"
ДАСО-7720-21-26,fs-ref,1,"ДАСО-(7720-21-26+++7720-21-26+++Ф. 7720, о. 21, д. 26 Смерти 1922)"
ДАСО-7720-21-27,fs-ref,1,"ДАСО-(7720-21-27+++7720-21-27+++Ф. 7720, о. 21, д. 27 Рождения 1923)"
ДАСО-7720-21-28,fs-ref,2,"ДАСО-(7720-21-28+++7720-21-28+++Ф. 7720, о. 21, д. 28 (продолжение) Рождения 1923)"
ДАСО-7720-21-29,fs-ref,1,"ДАСО-(7720-21-29+++7720-21-29+++Ф. 7720, о. 21, д. 29 Рождения 1923)"
ДАСО-7720-21-3,fs-ref,1,"ДАСО-(7720-21-3+++7720-21-3+++Ф. 7720, о. 21, д. 3 Смерти 1920)"
ДАСО-7720-21-30,fs-ref,1,"ДАСО-(7720-21-30+++7720-21-30+++Ф. 7720, о. 21, д. 30 Рождения 1923)"
ДАСО-7720-21-31,fs-ref,1,"ДАСО-(7720-21-31+++7720-21-31+++Ф. 7720, о. 21, д. 31 Бракосочетания 1923)"
ДАСО-7720-21-32,fs-ref,1,"ДАСО-(7720-21-32+++7720-21-32+++Ф. 7720, о. 21, д. 32 Разводы 1923)"
ДАСО-7720-21-33,fs-ref,1,"ДАСО-(7720-21-33+++7720-21-33+++Ф. 7720, о. 21, д. 33 Смерти 1923)"
ДАСО-7720-21-34,fs-ref,1,"ДАСО-(7720-21-34+++7720-21-34+++Ф. 7720, о. 21, д. 34 Смерти 1923)"
ДАСО-7720-21-35,fs-ref,1,"ДАСО-(7720-21-35+++7720-21-35+++Ф. 7720, о. 21, д. 35 Рождения 1924)"
ДАСО-7720-21-36,fs-ref,1,"ДАСО-(7720-21-36+++7720-21-36+++Ф. 7720, о. 21, д. 36 Рождения 1924)"
ДАСО-7720-21-37,fs-ref,1,"ДАСО-(7720-21-37+++7720-21-37+++Ф. 7720, о. 21, д. 37 Рождения 1924)"
ДАСО-7720-21-38,fs-ref,1,"ДАСО-(7720-21-38+++7720-21-38+++Ф. 7720, о. 21, д. 38 Рождения 1924)"
ДАСО-7720-21-39,fs-ref,1,"ДАСО-(7720-21-39+++7720-21-39+++Ф. 7720, о. 21, д. 39 Бракосочетания 1924)"
ДАСО-7720-21-4,fs-ref,1,"ДАСО-(7720-21-4+++7720-21-4+++Ф. 7720, о. 21, д. 4 Рождения 1921)"
ДАСО-7720-21-40,fs-ref,1,"ДАСО-(7720-21-40+++7720-21-40+++Ф. 7720, о. 21, д. 40 Разводы 1924)"
ДАСО-7720-21-41,fs-ref,1,"ДАСО-(7720-21-41+++7720-21-41+++Ф. 7720, о. 21, д. 41 Смерти 1924)"
ДАСО-7720-21-42,fs-ref,1,"ДАСО-(7720-21-42+++7720-21-42+++Ф. 7720, о. 21, д. 42 Рождения 1925)"
ДАСО-7720-21-43,fs-ref,1,"ДАСО-(7720-21-43+++7720-21-43+++Ф. 7720, о. 21, д. 43 Рождения 1925)"
ДАСО-7720-21-44,fs-ref,1,"ДАСО-(7720-21-44+++7720-21-44+++Ф. 7720, о. 21, д. 44 Рождения 1925)"
ДАСО-7720-21-45,fs-ref,1,"ДАСО-(7720-21-45+++7720-21-45+++Ф. 7720, о. 21, д. 45 Рождения 1925)"
ДАСО-7720-21-46,fs-ref,2,"ДАСО-(7720-21-46+++7720-21-46+++Ф. 7720, о. 21, д. 46 Бракосочетания 1925)"
ДАСО-7720-21-47,fs-ref,1,"ДАСО-(7720-21-47+++7720-21-47+++Ф. 7720, о. 21, д. 47 Разводы 1925)"
ДАСО-7720-21-48,fs-ref,1,"ДАСО-(7720-21-48+++7720-21-48+++Ф. 7720, о. 21, д. 48 Смерти 1925)"
ДАСО-7720-21-49,fs-ref,1,"ДАСО-(7720-21-49+++7720-21-49+++Ф. 7720, о. 21, д. 49 Рождения 1926)"
ДАСО-7720-21-5,fs-ref,1,"ДАСО-(7720-21-5+++7720-21-5+++Ф. 7720, о. 21, д. 5 Рождения 1921)"
ДАСО-7720-21-50,fs-ref,1,"ДАСО-(7720-21-50+++7720-21-50+++Ф. 7720, о. 21, д. 50 Рождения 1926)"
ДАСО-7720-21-51,fs-ref,1,"ДАСО-(7720-21-51+++7720-21-51+++Ф. 7720, о. 21, д. 51 Рождения 1926)"
ДАСО-7720-21-52,fs-ref,1,"ДАСО-(7720-21-52+++7720-21-52+++Ф. 7720, о. 21, д. 52 Рождения 1926)"
ДАСО-7720-21-53,fs-ref,1,"ДАСО-(7720-21-53+++7720-21-53+++Ф. 7720, о. 21, д. 53 Бракосочетания 1926)"
ДАСО-7720-21-54,fs-ref,1,"ДАСО-(7720-21-54+++7720-21-54+++Ф. 7720, о. 21, д. 54 Бракосочетания 1926)"
ДАСО-7720-21-55,fs-ref,1,"ДАСО-(7720-21-55+++7720-21-55+++Ф. 7720, о. 21, д. 55 Разводы 1926)"
ДАСО-7720-21-56,fs-ref,1,"ДАСО-(7720-21-56+++7720-21-56+++Ф. 7720, о. 21, д. 56 Смена фамилий и имен 1926)"
ДАСО-7720-21-57,fs-ref,1,"ДАСО-(7720-21-57+++7720-21-57+++Ф. 7720, о. 21, д. 57 Смерти 1926)"
ДАСО-7720-21-58,fs-ref,1,"ДАСО-(7720-21-58+++7720-21-58+++Ф. 7720, о. 21, д. 58 Смерти 1926)"
ДАСО-7720-21-59,fs-ref,1,"ДАСО-(7720-21-59+++7720-21-59+++Ф. 7720, о. 21, д. 59 Рождения 1927)"
ДАСО-7720-21-6,fs-ref,2,"ДАСО-(7720-21-6+++7720-21-6+++Ф. 7720, о. 21, д. 6 (продолжение) Рождения 1921)"
ДАСО-7720-21-60,fs-ref,1,"ДАСО-(7720-21-60+++7720-21-60+++Ф. 7720, о. 21, д. 60 Рождения 1927)"
ДАСО-7720-21-61,fs-ref,1,"ДАСО-(7720-21-61+++7720-21-61+++Ф. 7720, о. 21, д. 61 Рождения 1927)"
ДАСО-7720-21-62,fs-ref,1,"ДАСО-(7720-21-62+++7720-21-62+++Ф. 7720, о. 21, д. 62 Рождения 1927)"
ДАСО-7720-21-63,fs-ref,1,"ДАСО-(7720-21-63+++7720-21-63+++Ф. 7720, о. 21, д. 63 Бракосочетания 1927)"
ДАСО-7720-21-64,fs-ref,1,"ДАСО-(7720-21-64+++7720-21-64+++Ф. 7720, о. 21, д. 64 Бракосочетания 1927)"
ДАСО-7720-21-65,fs-ref,1,"ДАСО-(7720-21-65+++7720-21-65+++Ф. 7720, о. 21, д. 65 Разводы 1927)"
ДАСО-7720-21-66,fs-ref,1,"ДАСО-(7720-21-66+++7720-21-66+++Ф. 7720, о. 21, д. 66 Смерти 1927)"
ДАСО-7720-21-7,fs-ref,1,"ДАСО-(7720-21-7+++7720-21-7+++Ф. 7720, о. 21, д. 7 Рождения 1921)"
ДАСО-7720-21-71,fs-ref,1,"ДАСО-(7720-21-71+++7720-21-71+++Ф. 7720, о. 21, д. 71 Рождения 1928)"
ДАСО-7720-21-72,fs-ref,1,"ДАСО-(7720-21-72+++7720-21-72+++Ф. 7720, о. 21, д. 72 Рождения 1928)"
ДАСО-7720-21-73,fs-ref,1,"ДАСО-(7720-21-73+++7720-21-73+++Ф. 7720, о. 21, д. 73 Рождения 1928)"
ДАСО-7720-21-74,fs-ref,1,"ДАСО-(7720-21-74+++7720-21-74+++Ф. 7720, о. 21, д. 74 Бракосочетания 1928)"
ДАСО-7720-21-75,fs-ref,2,"ДАСО-(7720-21-75+++7720-21-75+++Ф. 7720, о. 21, д. 75 Бракосочетания 1928)"
ДАСО-7720-21-76,fs-ref,1,"ДАСО-(7720-21-76+++7720-21-76+++Ф. 7720, о. 21, д. 76 Разводы 1928)"
ДАСО-7720-21-77,fs-ref,1,"ДАСО-(7720-21-77+++7720-21-77+++Ф. 7720, о. 21, д. 77 Смерти 1928)"
ДАСО-7720-21-78,fs-ref,1,"ДАСО-(7720-21-78+++7720-21-78+++Ф. 7720, о. 21, д. 78 Смерти 1928)"
ДАСО-7720-21-79,fs-ref,1,"ДАСО-(7720-21-79+++7720-21-79+++Ф. 7720, о. 21, д. 79 Рождения 1929)"
ДАСО-7720-21-8,fs-ref,1,"ДАСО-(7720-21-8+++7720-21-8+++Ф. 7720, о. 21, д. 8 Бракосочетания 1921)"
ДАСО-7720-21-86,fs-ref,1,"ДАСО-(7720-21-86+++7720-21-86+++Ф. 7720, о. 21, д. 86 Рождения 1930)"
ДАСО-7720-21-87,fs-ref,1,"ДАСО-(7720-21-87+++7720-21-87+++Ф. 7720, о. 21, д. 87 Рождения 1930)"
ДАСО-7720-21-88,fs-ref,1,"ДАСО-(7720-21-88+++7720-21-88+++Ф. 7720, о. 21, д. 88 Рождения 1930)"
ДАСО-7720-21-89,fs-ref,1,"ДАСО-(7720-21-89+++7720-21-89+++Ф. 7720, о. 21, д. 89 Рождения 1930)"
ДАСО-7720-21-9,fs-ref,1,"ДАСО-(7720-21-9+++7720-21-9+++Ф. 7720, о. 21, д. 9 Бракосочетания 1921)"
ДАСО-7720-21-90,fs-ref,1,"ДАСО-(7720-21-90+++7720-21-90+++Ф. 7720, о. 21, д. 90 Бракосочетания 1930)"
ДАСО-7720-21-91,fs-ref,1,"ДАСО-(7720-21-91+++7720-21-91+++Ф. 7720, о. 21, д. 91 Бракосочетания 1930)"
ДАСО-7720-25-1,fs-ref,1,"ДАСО-(7720-25-1+++7720-25-1+++Ф. 7720, о. 25, д. 1 Рождения 1919-1921)"
ДАСО-7720-25-10,fs-ref,1,"ДАСО-(7720-25-10+++7720-25-10+++Ф. 7720, о. 25, д. 10 Бракосочетания 1920-1921)"
ДАСО-7720-25-100,fs-ref,1,"ДАСО-(7720-25-100+++7720-25-100+++Ф. 7720, о. 25, д. 100 Рождения 1929)"
ДАСО-7720-25-101,fs-ref,1,"ДАСО-(7720-25-101+++7720-25-101+++Ф. 7720, о. 25, д. 101 Рождения 1929)"
ДАСО-7720-25-102,fs-ref,1,"ДАСО-(7720-25-102+++7720-25-102+++Ф. 7720, о. 25, д. 102 Рождения 1929)"
ДАСО-7720-25-103,fs-ref,2,"ДАСО-(7720-25-103+++7720-25-103+++Ф. 7720, о. 25, д. 103 (продолжение) Рождения 1929)"
ДАСО-7720-25-104,fs-ref,1,"ДАСО-(7720-25-104+++7720-25-104+++Ф. 7720, о. 25, д. 104 Бракосочетания 1929)"
ДАСО-7720-25-105,fs-ref,1,"ДАСО-(7720-25-105+++7720-25-105+++Ф. 7720, о. 25, д. 105 Бракосочетания 1929)"
ДАСО-7720-25-106,fs-ref,1,"ДАСО-(7720-25-106+++7720-25-106+++Ф. 7720, о. 25, д. 106 Бракосочетания 1929)"
ДАСО-7720-25-107,fs-ref,1,"ДАСО-(7720-25-107+++7720-25-107+++Ф. 7720, о. 25, д. 107 Бракосочетания 1929)"
ДАСО-7720-25-108,fs-ref,1,"ДАСО-(7720-25-108+++7720-25-108+++Ф. 7720, о. 25, д. 108 Разводы 1929)"
ДАСО-7720-25-109,fs-ref,1,"ДАСО-(7720-25-109+++7720-25-109+++Ф. 7720, о. 25, д. 109 Смерти 1929)"
ДАСО-7720-25-11,fs-ref,1,"ДАСО-(7720-25-11+++7720-25-11+++Ф. 7720, о. 25, д. 11 Разводы 1920-1922)"
ДАСО-7720-25-110,fs-ref,1,"ДАСО-(7720-25-110+++7720-25-110+++Ф. 7720, о. 25, д. 110 Смерти 1929)"
ДАСО-7720-25-111,fs-ref,1,"ДАСО-(7720-25-111+++7720-25-111+++Ф. 7720, о. 25, д. 111 Рождения 1930)"
ДАСО-7720-25-112,fs-ref,1,"ДАСО-(7720-25-112+++7720-25-112+++Ф. 7720, о. 25, д. 112 Рождения 1930)"
ДАСО-7720-25-113,fs-ref,1,"ДАСО-(7720-25-113+++7720-25-113+++Ф. 7720, о. 25, д. 113 Рождения 1930)"
ДАСО-7720-25-114,fs-ref,1,"ДАСО-(7720-25-114+++7720-25-114+++Ф. 7720, о. 25, д. 114 Рождения 1930)"
ДАСО-7720-25-115,fs-ref,2,"ДАСО-(7720-25-115+++7720-25-115+++Ф. 7720, о. 25, д. 115 (продолжение) Рождения 1930)"
ДАСО-7720-25-116,fs-ref,1,"ДАСО-(7720-25-116+++7720-25-116+++Ф. 7720, о. 25, д. 116 Бракосочетания 1930)"
ДАСО-7720-25-117,fs-ref,1,"ДАСО-(7720-25-117+++7720-25-117+++Ф. 7720, о. 25, д. 117 Бракосочетания 1930)"
ДАСО-7720-25-118,fs-ref,1,"ДАСО-(7720-25-118+++7720-25-118+++Ф. 7720, о. 25, д. 118 Бракосочетания 1930)"
ДАСО-7720-25-119,fs-ref,1,"ДАСО-(7720-25-119+++7720-25-119+++Ф. 7720, о. 25, д. 119 Разводы 1930)"
ДАСО-7720-25-12,fs-ref,1,"ДАСО-(7720-25-12+++7720-25-12+++Ф. 7720, о. 25, д. 12 Смерти 1920 -- Смерти 1922-1925)"
ДАСО-7720-25-120,fs-ref,1,"ДАСО-(7720-25-120+++7720-25-120+++Ф. 7720, о. 25, д. 120 Смерти 1930)"
ДАСО-7720-25-121,fs-ref,1,"ДАСО-(7720-25-121+++7720-25-121+++Ф. 7720, о. 25, д. 121 Смерти 1930)"
ДАСО-7720-25-122,fs-ref,1,"ДАСО-(7720-25-122+++7720-25-122+++Ф. 7720, о. 25, д. 122 Смерти 1930)"
ДАСО-7720-25-123,fs-ref,1,"ДАСО-(7720-25-123+++7720-25-123+++Ф. 7720, о. 25, д. 123 Смерти 1930)"
ДАСО-7720-25-13,fs-ref,2,"ДАСО-(7720-25-13+++7720-25-13+++Ф. 7720, о. 25, д. 13 (продолжение) Смерти 1920)"
ДАСО-7720-25-14,fs-ref,1,"ДАСО-(7720-25-14+++7720-25-14+++Ф. 7720, о. 25, д. 14 Рождения 1921-1922 -- Бракосочетания 1922)"
ДАСО-7720-25-15,fs-ref,2,"ДАСО-(7720-25-15+++7720-25-15+++Ф. 7720, о. 25, д. 15 (продолжение)Рождения 1925)"
ДАСО-7720-25-16,fs-ref,1,"ДАСО-(7720-25-16+++7720-25-16+++Ф. 7720, о. 25, д. 16 Рождения 1920-1921)"
ДАСО-7720-25-17,fs-ref,1,"ДАСО-(7720-25-17+++7720-25-17+++Ф. 7720, о. 25, д. 17 Бракосочетания 1921 -- Бракосочетания 1923-1924)"
ДАСО-7720-25-18,fs-ref,1,"ДАСО-(7720-25-18+++7720-25-18+++Ф. 7720, о. 25, д. 18 Бракосочетания 1921-1922)"
ДАСО-7720-25-19,fs-ref,1,"ДАСО-(7720-25-19+++7720-25-19+++Ф. 7720, о. 25, д. 19 Разводы 1921 -- Разводы 1924-1925 (включает записи других сел))"
ДАСО-7720-25-2,fs-ref,1,"ДАСО-(7720-25-2+++7720-25-2+++Ф. 7720, о. 25, д. 2 Рождения 1919-1922 -- Рождения 1924-1925)"
ДАСО-7720-25-20,fs-ref,1,"ДАСО-(7720-25-20+++7720-25-20+++Ф. 7720, о. 25, д. 20 Разводы 1921-1925)"
ДАСО-7720-25-21,fs-ref,1,"ДАСО-(7720-25-21+++7720-25-21+++Ф. 7720, о. 25, д. 21 Смерти 1921)"
ДАСО-7720-25-22,fs-ref,1,"ДАСО-(7720-25-22+++7720-25-22+++Ф. 7720, о. 25, д. 22 Смерти 1921)"
ДАСО-7720-25-23,fs-ref,1,"ДАСО-(7720-25-23+++7720-25-23+++Ф. 7720, о. 25, д. 23 Смерти 1920-1925)"
ДАСО-7720-25-24,fs-ref,1,"ДАСО-(7720-25-24+++7720-25-24+++Ф. 7720, о. 25, д. 24 Смерти 1921)"
ДАСО-7720-25-25,fs-ref,2,"ДАСО-(7720-25-25+++7720-25-25+++Ф. 7720, о. 25, д. 25 (продолжение) Рождеиня 1922)"
