full_code,oc_id,parsed
ДАМО-Р217-1-124,17891a1f-d628-450a-b419-1e090f24a34f,ДАМО-(Р-217-1-124+++Р-217-1-124+++Р-217-1-124                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-125,50b7b9b4-6640-480f-8ccc-10eb757e2a47,ДАМО-(Р-217-1-125+++Р-217-1-125+++Р-217-1-125                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-126,4f99e854-6a94-4a03-a0c2-af488e10036d,ДАМО-(Р-217-1-126+++Р-217-1-126+++Р-217-1-126                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-127,4f49cdb7-08d9-463f-b76c-f1894e87997a,ДАМО-(Р-217-1-127+++Р-217-1-127+++Р-217-1-127                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-128,291756f4-420f-4ca4-8381-edb6a573ab62,ДАМО-(Р-217-1-128+++Р-217-1-128+++Р-217-1-128                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-129,5f12010a-4b7d-466a-a6a6-5747534b7dc0,ДАМО-(Р-217-1-129+++Р-217-1-129+++Р-217-1-129                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-130,7c365dcf-5fc8-4590-ba20-9076f563c371,ДАМО-(Р-217-1-130+++Р-217-1-130+++Р-217-1-130                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-131,451b767e-b8c5-4118-9145-f2de7ab4a437,ДАМО-(Р-217-1-131+++Р-217-1-131+++Р-217-1-131                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-132,d5915e57-5e7a-46c8-9184-20fbd61c792d,ДАМО-(Р-217-1-132+++Р-217-1-132+++Р-217-1-132                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-133,40fa1cfb-dbd4-4333-8bae-fdcdc9a03981,ДАМО-(Р-217-1-133+++Р-217-1-133+++Р-217-1-133                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-134,19f5fd5b-6324-440e-8a42-677d0c34e0bf,ДАМО-(Р-217-1-134+++Р-217-1-134+++Р-217-1-134                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-135,8895301e-8b02-49f2-8752-2bd4e71d7242,ДАМО-(Р-217-1-135+++Р-217-1-135+++Р-217-1-135                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-136,c52c7789-d403-4123-8f86-b703fbe65300,ДАМО-(Р-217-1-136+++Р-217-1-136+++Р-217-1-136                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-137,37f650c9-89eb-41ad-aac7-aac7f25214a1,ДАМО-(Р-217-1-137+++Р-217-1-137+++Р-217-1-137                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-138,bc70d134-0914-4ee3-aeaf-6c6b31d624e0,ДАМО-(Р-217-1-138+++Р-217-1-138+++Р-217-1-138                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-140,fbfa1afc-2aa6-47d2-977e-f4e237326a85,ДАМО-(Р-217-1-140+++Р-217-1-140+++Р-217-1-140                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-141,1bacb6c5-7938-40d6-8981-9894eff12eeb,ДАМО-(Р-217-1-141+++Р-217-1-141+++Р-217-1-141                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-142,1d58fdec-1d7d-4ab8-a024-974cd5d1df03,ДАМО-(Р-217-1-142+++Р-217-1-142+++Р-217-1-142                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-144,d791e21e-b3c2-483f-a46f-176a882c3a2f,ДАМО-(Р-217-1-144+++Р-217-1-144+++Р-217-1-144                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-145,5d1b150e-3186-47d9-8741-ce594173e492,ДАМО-(Р-217-1-145+++Р-217-1-145+++Р-217-1-145                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-147,2c534090-c079-42ef-823d-ddbc57981cd5,ДАМО-(Р-217-1-147+++Р-217-1-147+++Р-217-1-147                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-148,5220e61a-d879-45aa-b306-919f16fdb225,ДАМО-(Р-217-1-148+++Р-217-1-148+++Р-217-1-148                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-149,59d87d81-8caf-4b62-90f2-b867db77e198,ДАМО-(Р-217-1-149+++Р-217-1-149+++Р-217-1-149                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-150,fa60b1c8-7e31-499b-be61-e22202a708e8,ДАМО-(Р-217-1-150+++Р-217-1-150+++Р-217-1-150                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-151,3326dd78-6f74-4d4d-8eb0-3136b1caa6ac,ДАМО-(Р-217-1-151+++Р-217-1-151+++Р-217-1-151                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-152,0afc37d2-be8d-4eaa-832a-3e02f47c6396,ДАМО-(Р-217-1-152+++Р-217-1-152+++Р-217-1-152                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-153,9a34aa87-2187-416c-b004-ec952bc978f3,ДАМО-(Р-217-1-153+++Р-217-1-153+++Р-217-1-153                                                                                                                                                                                                                                                  )
ДАМО-Р217-1-64,cdda2fc5-6742-4e38-aec6-3cc8cbb48e6b,ДАМО-(Р-217-1-64+++Р-217-1-64+++Р-217-1-64                                                                                                                                                                                                                                                     )
ДАМО-Р217-1-65,2fdc362a-f056-40aa-babd-3203aa5d953d,ДАМО-(Р-217-1-65+++Р-217-1-65+++Р-217-1-65                                                                                                                                                                                                                                                     )
ДАМО-Р217-1-67,92526bad-c4cc-4613-b644-3362bbe8b417,ДАМО-(Р-217-1-67+++Р-217-1-67+++Р-217-1-67                                                                                                                                                                                                                                                    )
ДАМО-Р217-1-68,c9fdbcbd-b6cf-46ff-a80f-4e628df30e1d,ДАМО-(Р-217-1-68+++Р-217-1-68+++Р-217-1-68                                                                                                                                                                                                                                                    )
ДАМО-Р217-1-69,d1492da9-04bf-4166-9084-0485aad68454,ДАМО-(Р-217-1-69+++Р-217-1-69+++Р-217-1-69                                                                                                                                                                                                                                                    )
ДАМО-Р217-1-70,21484fcf-7ffd-461d-9974-f1aa4ceceafc,ДАМО-(Р-217-1-70+++Р-217-1-70+++Р-217-1-70                                                                                                                                                                                                                                                    )
ДАМО-Р217-1-71,8559cef1-f953-425f-9478-3ef67d8402dc,ДАМО-(Р-217-1-71+++Р-217-1-71+++Р-217-1-71                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-72,f7ef7625-f0d7-4195-90bc-09aae7a7b883,ДАМО-(Р-217-1-72+++Р-217-1-72+++Р-217-1-72                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-73,cf2a5ae4-6fb7-4199-afa3-f7fb45d40744,ДАМО-(Р-217-1-73+++Р-217-1-73+++Р-217-1-73)
ДАМО-Р217-1-74,71de7d39-2b94-4803-a987-4a2622a430c7,ДАМО-(Р-217-1-74+++Р-217-1-74+++Р-217-1-74)
ДАМО-Р217-1-75,d41362e0-65d9-4c49-a144-265496f343bf,ДАМО-(Р-217-1-75+++Р-217-1-75+++Р-217-1-75)
ДАМО-Р217-1-76,84d116fb-dfc4-44fd-b280-18730c6ac937,ДАМО-(Р-217-1-76+++Р-217-1-76+++Р-217-1-76)
ДАМО-Р217-1-77,4d9bd6a0-088a-4b7c-b785-6e4b9ae35379,ДАМО-(Р-217-1-77+++Р-217-1-77+++Р-217-1-77)
ДАМО-Р217-1-78,0d4923a7-6ee7-44a9-8dbd-eb9672ef2d22,ДАМО-(Р-217-1-78+++Р-217-1-78+++Р-217-1-78                                                                                                                                                                                                                                                     )
ДАМО-Р217-1-79,a8ebecbe-7539-4c28-84b5-4022f19fec78,ДАМО-(Р-217-1-79+++Р-217-1-79+++Р-217-1-79                                                                                                                                                                                                                                                     )
ДАМО-Р217-1-80,c09ddcee-aaf7-40ce-bec5-26c4977e7285,ДАМО-(Р-217-1-80+++Р-217-1-80+++Р-217-1-80                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-82,2dcde5ea-6976-4d96-9bc6-367c46ab957e,ДАМО-(Р-217-1-82+++Р-217-1-82+++Р-217-1-82                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-83,2e04dfcc-3660-49b2-aa01-73d0fa5cdb5a,ДАМО-(Р-217-1-83+++Р-217-1-83+++Р-217-1-83                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-84,5b37884c-f69a-415a-bd07-0c0e05d63d28,ДАМО-(Р-217-1-84+++Р-217-1-84+++Р-217-1-84                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-85,56a16027-e08d-4e87-bc41-1a3d22dc2fb7,ДАМО-(Р-217-1-85+++Р-217-1-85+++Р-217-1-85                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-86,ac4c51c5-6a17-472d-8208-ef7e24afe279,ДАМО-(Р-217-1-86+++Р-217-1-86+++Р-217-1-86                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-87,9db63160-cd23-4f20-bac0-52e6cdfdce0f,ДАМО-(Р-217-1-87+++Р-217-1-87+++Р-217-1-87                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-88,0d720cf7-083e-47b5-b7b9-cb1ea88eabf3,ДАМО-(Р-217-1-88+++Р-217-1-88+++Р-217-1-88                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-89,86c01b1f-35c8-43cc-959e-a333dc7e93ae,ДАМО-(Р-217-1-89+++Р-217-1-89+++Р-217-1-89                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-90,6e83e780-1644-463b-b653-36b0e7b5a6c2,ДАМО-(Р-217-1-90+++Р-217-1-90+++Р-217-1-90                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-91,96325b8c-e3d4-4742-8b4a-5304396fcaf5,ДАМО-(Р-217-1-91+++Р-217-1-91+++Р-217-1-91                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-92,1d08f01c-4ae8-4740-9558-73046a0f9f4f,ДАМО-(Р-217-1-92+++Р-217-1-92+++Р-217-1-92                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-93,6cdfba54-c53b-4dd2-b16e-08c80de3a037,ДАМО-(Р-217-1-93+++Р-217-1-93+++Р-217-1-93                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-94,5bd732c7-8412-40f8-b0af-6f07454e75c0,ДАМО-(Р-217-1-94+++Р-217-1-94+++Р-217-1-94                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-95,2571353a-abc4-479a-9614-4edea415374a,ДАМО-(Р-217-1-95+++Р-217-1-95+++Р-217-1-95                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-96,70923ed7-01d2-4bfb-93dc-8100c61a9ba6,ДАМО-(Р-217-1-96+++Р-217-1-96+++Р-217-1-96                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-97,82522383-35ea-47ca-b265-81442740c910,ДАМО-(Р-217-1-97+++Р-217-1-97+++Р-217-1-97                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-98,ac86c544-0ccf-4f81-91c6-624a9bafd728,ДАМО-(Р-217-1-98+++Р-217-1-98+++Р-217-1-98                                                                                                                                                                                                                                                   )
ДАМО-Р217-1-99,e4e55fde-a499-4693-89df-82df375e9bcf,ДАМО-(Р-217-1-99+++Р-217-1-99+++Р-217-1-99                                                                                                                                                                                                                                                   )
ДАМО-Р98-1-62,d5919fa7-c8cf-4b20-9b85-7ca06473af66,ДАМО-(Р- 98-1-62+++Р- 98-1-62+++Р-98-1-62)
ДАМО-Р98-1-63,1978e5a0-1d3a-4976-8262-00cc254ef75e,ДАМО-(Р- 98-1-63+++Р- 98-1-63+++Р-98-1-63)
ДАМО-Р98-1-64,d60d8154-4d10-480e-ada0-7397fd4fde41,ДАМО-(Р- 98-1-64+++Р- 98-1-64+++Р-98-1-64)
ДАМО-Р98-1-65,67ed3ae7-1b44-4586-a193-ba190f2eb9d7,ДАМО-(Р- 98-1-65+++Р- 98-1-65+++Р-98-1-65)
ДАМО-Р98-1-66,01fa9cc1-71b3-4e3b-a7ee-46be4bb2a260,ДАМО-(Р- 98-1-66+++Р- 98-1-66+++Р-98-1-66)
ДАМО-Р98-1-67,5db998e5-5255-46c7-8f51-41f6c55b07b3,ДАМО-(Р- 98-1-67+++Р- 98-1-67+++Р-98-1-67)
ДАМО-Р98-1-68,d0aedb49-3056-4570-bc19-89124ca746d0,ДАМО-(Р- 98-1-68+++Р- 98-1-68+++Р-98-1-68)
ДАМО-Р98-1-69,145dc674-ebcf-4f40-bb09-1d796352d52f,ДАМО-(Р- 98-1-69+++Р- 98-1-69+++Р-98-1-69)
ДАМО-Р98-1-70,cc3ff3ed-f927-4237-9aaf-3d9596a6f84a,ДАМО-(Р- 98-1-70+++Р- 98-1-70+++Р-98-1-70)
ДАМО-Р98-1-71,c8adaba2-8bd7-4f5b-81fc-fc1307ee00a1,ДАМО-(Р- 98-1-71+++Р- 98-1-71+++Р-98-1-71)
ДАМО-Р98-1-73,24512c93-e737-4af7-9d65-50abb053dfb3,ДАМО-(Р- 98-1-73+++Р- 98-1-73+++Р-98-1-73)
ДАМО-Р98-1-74,f71e5f25-dbf1-416b-bce0-b69aa7a284fe,ДАМО-(Р- 98-1-74+++Р- 98-1-74+++Р-98-1-74)
ДАМО-Р98-1-75,39d5acdc-072e-4098-84d4-0c55d3bf68b3,ДАМО-(Р- 98-1-75+++Р- 98-1-75+++Р-98-1-75)
ДАМО-Р98-1-76,7fa9015a-efd2-4e83-a70d-680a99d8004a,ДАМО-(Р- 98-1-76+++Р- 98-1-76+++Р-98-1-76)
ДАМО-Р98-1-77,a0357bca-c21e-43ef-8fc1-94fd9a49176c,ДАМО-(Р- 98-1-77+++Р- 98-1-77+++Р-98-1-77)
ДАМО-Р98-1-78,cfc08ac5-9a4e-4fba-be3a-bde1efad6161,ДАМО-(Р- 98-1-78+++Р- 98-1-78+++Р-98-1-78)
ДАМО-Р98-1-79,cadeafb1-ee65-4d62-a651-a1373aa8df89,ДАМО-(Р- 98-1-79+++Р- 98-1-79+++Р-98-1-79)
ДАМО-Р98-1-80,91554e8b-ca3a-4f5d-a298-c92c45ee420e,ДАМО-(Р- 98-1-80+++Р- 98-1-80+++Р-98-1-80)
ДАМО-Р98-1-81,d3dd76b0-ed0f-4f3b-b4c9-f17236036720,ДАМО-(Р- 98-1-81+++Р- 98-1-81+++Р-98-1-81)
ДАМО-Р98-1-82,3e55ba5e-269c-487d-9ffb-34bc26ae96a7,ДАМО-(Р- 98-1-82+++Р- 98-1-82+++Р-98-1-82)
ДАМО-Р98-1-83,f6efc218-f7b7-4c22-8051-7557a85c8245,ДАМО-(Р- 98-1-83+++Р- 98-1-83+++Р-98-1-83)
ДАМО-Р98-1-84,a7c9792f-6254-4f21-b345-caf776f87c55,ДАМО-(Р- 98-1-84+++Р- 98-1-84+++Р-98-1-84)
ДАМО-Р98-1-85,600ffcef-ba48-424e-b4ca-1dfdd3c1093f,ДАМО-(Р- 98-1-85+++Р- 98-1-85+++Р-98-1-85)
ДАМО-Р98-1-86,b6554426-cb92-457e-aba1-7792f01996d3,ДАМО-(Р- 98-1-86+++Р- 98-1-86+++Р-98-1-86)
ДАМО-Р98-1-87,2a85d959-c64e-4d17-8770-960e25e10ade,ДАМО-(Р- 98-1-87+++Р- 98-1-87+++Р-98-1-87)
ДАМО-Р98-1-88,2b0385b8-2218-4f84-a7f9-81154ac5ebe2,ДАМО-(Р- 98-1-88+++Р- 98-1-88+++Р-98-1-88)
ДАМО-Р98-1-89,7baae28c-b370-4040-ae47-f7dfb7d2466f,ДАМО-(Р- 98-1-89+++Р- 98-1-89+++Р-98-1-89)
ДАМО-Р98-1-90,637b9fb8-74c9-434e-b6f4-25f4c5a2ba1d,ДАМО-(Р- 98-1-90+++Р- 98-1-90+++Р-98-1-90)
ДАМО-Р98-1-91,a7270e25-518d-407e-b9ef-e607b7423ea7,ДАМО-(Р- 98-1-91+++Р- 98-1-91+++Р-98-1-91)
ДАМО-Р98-1-92,85785eb1-7f57-401f-acf3-199382b19f47,ДАМО-(Р- 98-1-92+++Р- 98-1-92+++Р-98-1-92)
ДАМО-Р98-1-94,03028a64-bf8c-43bb-ab91-0ab04aca53d1,ДАМО-(Р- 98-1-94+++Р- 98-1-94+++Р-98-1-94)
ДАСО-1148-1-3,17ee1cff-69b7-4402-a3b4-d9f5221194cb,"ДАСО-(1148-1-3+++1148-1-3+++Ф. 1148, о. 1, д. 3 Рождения, бракосочетания, смерти 1820-1833)"
ДАСО-1190-4-277,8107051b-4ee3-49ff-acd0-da3db556d3b7,"ДАСО-(1190-4-277+++1190-4-277+++Ф. 1190, о. 4, д. 277 Рождения, бракосочетания, смерти 1918)"
ДАСО-1193-2-26,a0a70c18-eb5c-462d-aa71-79109e24c038,"ДАСО-(1193-2-26+++1193-2-26+++Ф. 1193, о. 2, д. 26 Рождения, бракосочетания, смерти 1884-1885)"
ДАСО-1193-2-65,f298a13b-2546-4172-be51-935a94b3f524,"ДАСО-(1193-2-65+++1193-2-65+++Ф. 1193, о. 2, д. 65 Рождения, бракосочетания, смерти 1918 (вместе с селом Кривоносовка))"
ДАСО-5734-1-2244,c0ddf0d8-db38-4940-91c6-c79e5817ba3c,"ДАСО-(5734-1-2244+++5734-1-2244+++Ф. 5734, о. 1, д. 2244 Перепись населения 1926 (стр. 1631-1703))"
ДАСО-744-1-345,e91daa30-ade5-4846-bf63-4f509213101d,"ДАСО-(744-1-345+++744-1-345+++Ф. 744, о. 1, д. 345 Рождения, бракосочетания, смерти 1889)"
ДАСО-744-1-346,37cb8ac5-fefb-4c77-bc65-eda06fb3758d,"ДАСО-(744-1-346+++744-1-346+++Ф. 744, о. 1, д. 346 Рождения, бракосочетания, смерти 1890-1895)"
ДАСО-744-2-56,8797b9fa-1f18-4f0f-a219-ee529ce6a7b8,"ДАСО-(744-2-56+++744-2-56+++Ф. 744, о. 2, д. 56 Рождения, бракосочетания, смерти 1875 (стр. 1-103))"
ДАСО-744-3-36,547afb0b-a2cd-462f-92d1-b6cfe3ee7c67,"ДАСО-(744-3-36+++744-3-36+++Ф. 744, о. 3, д. 36 Рождения, бракосочетания, смерти 1902-1910 (стр. 1-467))"
ДАСО-744-5-2,d295b80d-248c-47bd-8565-ca8619cd7bd4,"ДАСО-(744-5-2+++744-5-2+++Ф. 744, о. 5, д. 2 Рождения, бракосочетания, смерти 1869-1878 (стр. 1-454))"
ДАСО-7672-1-13,43c4e6ab-414d-4de3-a18f-2127b169e3f5,"ДАСО-(7672-1-13+++7672-1-13+++Ф. 7672, о. 1, д. 13 Рождения 1920-1922)"
ДАСО-7672-1-6,c87b02cc-c4e3-4178-82e9-1400c03956e5,"ДАСО-(7672-1-6+++7672-1-6+++Ф. 7672, о. 1, д. 6 Рождения 1920-1921)"
ДАСО-7720-10-10,e62954fd-e048-4246-96d9-8e51afb2db62,"ДАСО-(7720-10-10+++7720-10-10+++Ф. 7720, о. 10, д. 10 Рождения 1920-1921)"
ДАСО-7720-10-10,239278e7-46b6-4bfd-9080-81cda6ba36da,"ДАСО-(7720-10-10+++7720-10-10+++Ф. 7720, о. 10, д. 10 (продолжение) Рождения 1921-1924)"
ДАСО-7720-10-100,61398614-6a3a-4aa9-a707-3444b2a81f8e,"ДАСО-(7720-10-100+++7720-10-100+++Ф. 7720, о. 10, д. 100 Рождения 1926-1927)"
ДАСО-7720-10-101,d472b7a0-0b28-4e2b-b6a3-7c872dd39974,"ДАСО-(7720-10-101+++7720-10-101+++Ф. 7720, о. 10, д. 101 Рождения 1926-1927)"
ДАСО-7720-10-106,19b8934a-1118-42db-9a9e-7b012e7f3941,"ДАСО-(7720-10-106+++7720-10-106+++Ф. 7720, о. 10, д. 106 Рождения 1926)"
ДАСО-7720-10-107,697711b6-bfbb-4747-b424-eff9a62707ab,"ДАСО-(7720-10-107+++7720-10-107+++Ф. 7720, о. 10, д. 107 Рождения 1926-1927)"
ДАСО-7720-10-108,661c202c-c3d1-4965-9668-4ddab06ee58c,"ДАСО-(7720-10-108+++7720-10-108+++Ф. 7720, о. 10, д. 108 Рождения 1926)"
ДАСО-7720-10-109,4c393323-84d1-48a2-a0e5-490376160169,"ДАСО-(7720-10-109+++7720-10-109+++Ф. 7720, о. 10, д. 109 Рождения 1926-1927)"
ДАСО-7720-10-11,0f024f89-53cd-46e4-aa43-efca30544b9b,"ДАСО-(7720-10-11+++7720-10-11+++Ф. 7720, о. 10, д. 11 Рождения 1920-1922)"
ДАСО-7720-10-110,b67eb10e-a810-41f3-acb2-dd21ae459576,"ДАСО-(7720-10-110+++7720-10-110+++Ф. 7720, о. 10, д. 110 Рождения 1926)"
ДАСО-7720-10-111,287dc8a5-75c2-492d-876c-a53470c0beb0,"ДАСО-(7720-10-111+++7720-10-111+++Ф. 7720, о. 10, д. 111 Рождения 1926)"
ДАСО-7720-10-116,f4b107e6-e59e-4e54-9ad8-c0651dbff9c2,"ДАСО-(7720-10-116+++7720-10-116+++Ф. 7720, о. 10, д. 116 (продолжение) Рождения 1926)"
ДАСО-7720-10-117,a0337896-6bfc-4210-aa03-9083dc91e8f1,"ДАСО-(7720-10-117+++7720-10-117+++Ф. 7720, о. 10, д. 117 Рождения 1926)"
ДАСО-7720-10-118,6082ca9b-6271-44ae-8c83-e8707a9457e5,"ДАСО-(7720-10-118+++7720-10-118+++Ф. 7720, о. 10, д. 118 Рождения 1926)"
ДАСО-7720-10-119,6509e344-6791-4e1c-92cb-2045f9a3469d,"ДАСО-(7720-10-119+++7720-10-119+++Ф. 7720, о. 10, д. 119 Рождения 1926-1927)"
ДАСО-7720-10-12,21d383e5-5836-4950-a3b2-6bb5d096f73b,"ДАСО-(7720-10-12+++7720-10-12+++Ф. 7720, о. 10, д. 12 (продолжение) Рождения 1923)"
ДАСО-7720-10-12,d8172216-f177-41a2-8a7f-d9f8ceb2fc67,"ДАСО-(7720-10-12+++7720-10-12+++Ф. 7720, о. 10, д. 12 Рождения 1920-1923)"
ДАСО-7720-10-120,e507916b-870d-4925-8d73-9f2201a9c990,"ДАСО-(7720-10-120+++7720-10-120+++Ф. 7720, о. 10, д. 120 Бракосочетания 1926-1927)"
ДАСО-7720-10-121,0d31416c-546c-4378-a2c3-23e6ad4d7474,"ДАСО-(7720-10-121+++7720-10-121+++Ф. 7720, о. 10, д. 121 Бракосочетания 1926-1927)"
ДАСО-7720-10-122,1534ae45-518e-4618-a983-311568e894b3,"ДАСО-(7720-10-122+++7720-10-122+++Ф. 7720, о. 10, д. 122 Бракосочетания 1926)"
ДАСО-7720-10-123,f550e469-86af-4e40-a915-97ee4510f86d,"ДАСО-(7720-10-123+++7720-10-123+++Ф. 7720, о. 10, д. 123 Бракосочетания 1926)"
ДАСО-7720-10-124,dc65e30e-e5f0-4526-a510-1b9273c5c161,"ДАСО-(7720-10-124+++7720-10-124+++Ф. 7720, о. 10, д. 124 Бракосочетания 1926)"
ДАСО-7720-10-125,9c22a435-a21c-433f-a176-beb008d5f59a,"ДАСО-(7720-10-125+++7720-10-125+++Ф. 7720, о. 10, д. 125 Бракосочетания 1926)"
ДАСО-7720-10-126,d3875881-0f6c-4491-9037-318bb60ffd20,"ДАСО-(7720-10-126+++7720-10-126+++Ф. 7720, о. 10, д. 126 Бракосочетания 1926-1927)"
ДАСО-7720-10-127,19d9ba56-64f5-4bbe-906d-1f6f00189c81,"ДАСО-(7720-10-127+++7720-10-127+++Ф. 7720, о. 10, д. 127 Бракосочетания 1926-1927)"
ДАСО-7720-10-128,f92ef934-7cf5-4415-9d19-58815d90924f,"ДАСО-(7720-10-128+++7720-10-128+++Ф. 7720, о. 10, д. 128 Бракосочетания 1926)"
ДАСО-7720-10-13,fa64c890-3fb1-489a-80c8-5e2930a6c523,"ДАСО-(7720-10-13+++7720-10-13+++Ф. 7720, о. 10, д. 13 Рождения 1920-1925)"
ДАСО-7720-10-14,835cd433-7e5d-42fe-96a0-b07c5d0bb796,"ДАСО-(7720-10-14+++7720-10-14+++Ф. 7720, о. 10, д. 14 Рождения 1920)"
ДАСО-7720-10-15,e700c828-301f-4d0d-a152-39282200438f,"ДАСО-(7720-10-15+++7720-10-15+++Ф. 7720, о. 10, д. 15 Бракосочетания 1920-1921)"
ДАСО-7720-10-15,845c1be2-94e7-411e-91b7-b5a955165002,"ДАСО-(7720-10-15+++7720-10-15+++Ф. 7720, о. 10, д. 15 (продолжение) Бракосочетания 1921-1922 -- Бракосочетания 1924-1925)"
ДАСО-7720-10-150,b7def888-24c3-4132-aadf-859fbe802932,"ДАСО-(7720-10-150+++7720-10-150+++Ф. 7720, о. 10, д. 150 (продолжение) Смерти 1927)"
ДАСО-7720-10-151,cb151d42-75c8-40b3-a7b8-713c62e31cb8,"ДАСО-(7720-10-151+++7720-10-151+++Ф. 7720, о. 10, д. 151 Смерти 1926-1927)"
ДАСО-7720-10-152,8ae6fd78-9635-4a4b-887b-d54483aff613,"ДАСО-(7720-10-152+++7720-10-152+++Ф. 7720, о. 10, д. 152 Смерти 1925-1926)"
ДАСО-7720-10-153,1af9a3f4-3aec-4dd0-8465-d8d827ac33dd,"ДАСО-(7720-10-153+++7720-10-153+++Ф. 7720, о. 10, д. 153 Смерти 1926-1927)"
ДАСО-7720-10-154,3bede506-a0ff-4725-b97b-5535256646d6,"ДАСО-(7720-10-154+++7720-10-154+++Ф. 7720, о. 10, д. 154 Смерти 1926-1927)"
ДАСО-7720-10-155,e91e471b-e4df-4056-9a08-4a460ede89b1,"ДАСО-(7720-10-155+++7720-10-155+++Ф. 7720, о. 10, д. 155 Рождения 1927)"
ДАСО-7720-10-156,2e9c713c-cdd5-45a1-a0f2-833e3b659971,"ДАСО-(7720-10-156+++7720-10-156+++Ф. 7720, о. 10, д. 156 Рождения 1927)"
ДАСО-7720-10-157,bf5ea674-8b7c-47a3-871c-f5c37141a2a8,"ДАСО-(7720-10-157+++7720-10-157+++Ф. 7720, о. 10, д. 157 Рождения 1927)"
ДАСО-7720-10-158,4c54ae3f-2163-47b7-b0e6-1df9dc96310a,"ДАСО-(7720-10-158+++7720-10-158+++Ф. 7720, о. 10, д. 158 Рождения 1927)"
ДАСО-7720-10-16,9a5b90b1-8d46-427f-b539-0ba1f88c5bce,"ДАСО-(7720-10-16+++7720-10-16+++Ф. 7720, о. 10, д. 16 Бракосочетания 1920-1923 (в беспорядке))"
ДАСО-7720-10-163,f8a1599f-f487-4a1b-a49a-fec35af784a4,"ДАСО-(7720-10-163+++7720-10-163+++Ф. 7720, о. 10, д. 163 (продолжение) Рождения 1927)"
ДАСО-7720-10-164,de1f1a0a-5f43-4cba-a6e3-e4ab6704f049,"ДАСО-(7720-10-164+++7720-10-164+++Ф. 7720, о. 10, д. 164 Рождения 1927)"
ДАСО-7720-10-165,cd7f2f5a-9b7d-4b1c-a275-6dfdf2025b8d,"ДАСО-(7720-10-165+++7720-10-165+++Ф. 7720, о. 10, д. 165 Рождения 1927)"
ДАСО-7720-10-166,27ea2968-4831-427b-a46f-a25f4146c520,"ДАСО-(7720-10-166+++7720-10-166+++Ф. 7720, о. 10, д. 166 Бракосочетания 1927)"
ДАСО-7720-10-167,1ee2d716-663e-445f-b8e7-daf8a7bc0682,"ДАСО-(7720-10-167+++7720-10-167+++Ф. 7720, о. 10, д. 167 Бракосочетания 1927)"
ДАСО-7720-10-168,7f541e3e-899f-4089-86b1-578b6f371365,"ДАСО-(7720-10-168+++7720-10-168+++Ф. 7720, о. 10, д. 168 Бракосочетания 1927)"
ДАСО-7720-10-169,77b42e94-4088-4045-aca2-8cbf2de79700,"ДАСО-(7720-10-169+++7720-10-169+++Ф. 7720, о. 10, д. 169 Бракосочетания 1927)"
ДАСО-7720-10-17,2f975aa3-6962-426c-9884-cb4b40614561,"ДАСО-(7720-10-17+++7720-10-17+++Ф. 7720, о. 10, д. 17 Смерти 1920)"
