kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678110,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1111-1130+++Ф. 2, о. 8, д. 1111-1130+++2-8-1111-1130_1897)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678165,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1766-1786+++Ф. 2, о. 8, д. 1766-1786+++2-8-1766-1786_1897)"" does not single out one of 21 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678166,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1787-1793+++Ф. 2, о. 8, д. 1787-1793+++2-8-1787-1793_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678167,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1794-1800+++Ф. 2, о. 8, д. 1794-1800+++2-8-1794-1800_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678168,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1801-1810+++Ф. 2, о. 8, д. 1801-1810+++2-8-1801-1810_1897)"" does not single out one of 10 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678169,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1811-1818+++Ф. 2, о. 8, д. 1811-1818+++2-8-1811-1818_1897)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678170,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1819-1825+++Ф. 2, о. 8, д. 1819-1825+++2-8-1819-1825_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678171,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1826-1845+++Ф. 2, о. 8, д. 1826-1845+++2-8-1826-1845_1897)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678172,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1846-1867+++Ф. 2, о. 8, д. 1846-1867+++2-8-1846-1867_1897)"" does not single out one of 22 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678173,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1868-1876+++Ф. 2, о. 8, д. 1868-1876+++2-8-1868-1976_1897)"" does not single out one of 9 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678174,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1877-1885+++Ф. 2, о. 8, д. 1877-1885+++2-8-1877-1885_1897)"" does not single out one of 9 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678175,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1886-1893+++Ф. 2, о. 8, д. 1886-1893+++2-8-1886-1893_1897)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678176,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1894-1900+++Ф. 2, о. 8, д. 1894-1900+++2-8-1894-1900_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678177,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1901-1906+++Ф. 2, о. 8, д. 1901-1906+++2-8-1901-1906_1897)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678111,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1131-1163+++Ф. 2, о. 8, д. 1131-1163+++2-8-1131-1163_1897)"" does not single out one of 33 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678112,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1164-1170+++Ф. 2, о. 8, д. 1164-1170+++2-8-1164-1170_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678113,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1171-1175+++Ф. 2, о. 8, д. 1171-1175+++2-8-1171-1175_1897)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678114,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1179-1185+++Ф. 2, о. 8, д. 1179-1185+++2-8-1179-1185_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678184,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1913-1925+++Ф. 2, о. 8, д. 1913-1925+++2-8-1913-1925_1897)"" does not single out one of 13 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678185,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1926-1940+++Ф. 2, о. 8, д. 1926-1940+++2-8-1926-1940_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678115,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1186-1205+++Ф. 2, о. 8, д. 1186-1205+++2-8-1186-1205_1897)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678186,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1941-1948+++Ф. 2, о. 8, д. 1941-1948+++2-8-1941-1948_1897)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678187,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1949-1963+++Ф. 2, о. 8, д. 1949-1963+++2-8-1949-1963_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678188,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1964-1985+++Ф. 2, о. 8, д. 1964-1985+++2-8-1964-1985_1897)"" does not single out one of 22 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678189,"parsed ""ДАОО-(Ф. 2, о. 8, д. 1987-2001+++Ф. 2, о. 8, д. 1987-2001+++2-8-1987-2001_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678190,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2002-2005+++Ф. 2, о. 8, д. 2002-2005+++2-8-2002-2005_1897,     
2-8-2009-2009_1897)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678191,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2010-2018+++Ф. 2, о. 8, д. 2010-2018+++2-8-2010-2018_1897)"" does not single out one of 9 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678192,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2019-2033+++Ф. 2, о. 8, д. 2019-2033+++2-8-2019-2033_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678193,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2034-2041+++Ф. 2, о. 8, д. 2034-2041+++2-8-2054-2041_1897)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678194,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2042-2048+++Ф. 2, о. 8, д. 2042-2048+++2-8-2042-2048_1897)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678195,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2049-2054+++Ф. 2, о. 8, д. 2049-2054+++2-8-2049-2054_1897)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678196,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2055-2066+++Ф. 2, о. 8, д. 2055-2066+++2-8-2055-2066_1897)"" does not single out one of 12 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678197,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2067-2085+++Ф. 2, о. 8, д. 2067-2085+++2-8-2067-2085_1897)"" does not single out one of 19 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678198,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2086-2105+++Ф. 2, о. 8, д. 2086-2105+++2-8-2086-2105_1897)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678199,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2106-2129+++Ф. 2, о. 8, д. 2106-2129+++2-8-2106-2129_1897)"" does not single out one of 24 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678200,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2130-2150+++Ф. 2, о. 8, д. 2130-2150+++2-8-2130-2150_1897)"" does not single out one of 21 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678201,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2151-2160+++Ф. 2, о. 8, д. 2151-2160+++2-8-2151-2160_1897)"" does not single out one of 10 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678202,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2161-2170+++Ф. 2, о. 8, д. 2161-2170+++2-8-2161-2170_1897)"" does not single out one of 10 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678203,"parsed ""ДАОО-(Ф. 2, о. 8. д. 2171-2185+++Ф. 2, о. 8. д. 2171-2185+++2-8-2171-2185_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678204,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2186-2200+++Ф. 2, о. 8, д. 2186-2200+++2-8-2186-2200_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678205,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2201-2220+++Ф. 2, о. 8, д. 2201-2220+++2-8-2201-2220_1897)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678206,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2201-2233+++Ф. 2, о. 8, д. 2201-2233+++2-8-2201-2233_1897)"" does not single out one of 33 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678207,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2234-2245+++Ф. 2, о. 8, д. 2234-2245+++2-8-2234-2245_1897)"" does not single out one of 12 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678208,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2246-2260+++Ф. 2, о. 8, д. 2246-2260+++2-8-2246-2260_1897)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678209,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2261-2285+++Ф. 2, о. 8, д. 2261-2285+++2-8-2261-2285_1897)"" does not single out one of 25 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678210,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2286-2310+++Ф. 2, о. 8, д. 2286-2310+++2-8-2286-2310_1897)"" does not single out one of 25 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678211,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2311-2322+++Ф. 2, о. 8, д. 2311-2322+++2-8-2311-2322_1897)"" does not single out one of 12 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678212,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2323-2330+++Ф. 2, о. 8, д. 2323-2330+++2-8-2323-2330_1897)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=005678213,"parsed ""ДАОО-(Ф. 2, о. 8, д. 2331-2345+++Ф. 2, о. 8, д. 2331-2345+++2-8-2331-2345_1897)"" does not single out one of 15 candidate files"
